topicid,docid,Human_PM,Animal_PM,Not_PM,Disease_Exact,Disease_General,Disease_Specific,Disease_Not,Gene_Exact,Gene_Missing,Gene_Missing_Variant,Gene_Diff_Variant,Demo_Match,Demo_Notdiscussed,Demo_Exclude,Relevance
21,24690244,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,24713608,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,1,0,0
21,24838938,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,24914691,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,24928310,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,24935402,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,24993563,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,25044963,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,25099366,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,25233828,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,0,1,0
21,25399552,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,25472998,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0,1,0,1
21,25491880,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,25501357,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,25726939,1,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0,1,0,0
21,25779099,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,2579107,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,25797743,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0,1,0,1
21,25823918,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,25827538,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
21,2585771,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,25867558,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,25901283,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0,1,0,1
21,2591953,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,25919929,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,1,0,0
21,25933208,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,25941579,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,25954764,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,25991832,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,26049546,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,26089374,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,26141621,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,26146664,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,26201361,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,0,1,0
21,26209219,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,26237765,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,26296643,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,26300242,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,26308130,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,26308244,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,26403784,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,26418961,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,26426765,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,2649132,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0,1,0,1
21,26587314,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,26588677,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,26622814,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,1,0,0
21,26629425,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,26642234,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,26668467,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,0,1,0
21,26715644,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,26763417,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,26818209,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,26822752,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,26825037,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,26829031,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,26843495,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,26844774,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,26855194,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,26867783,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,26873574,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,26877232,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,26915072,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,26930048,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,26940869,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,26974966,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
21,27020390,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,27046143,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,27084650,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,1,0,0
21,27084652,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,1,0,0
21,27169467,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,27184066,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,27210749,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,1,0,0
21,27226502,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,2729758,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1,0,0,0
21,27340279,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,27365105,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,1,0,0
21,27372293,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,27382927,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,27429260,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,27430109,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,27443512,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,27473267,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,2754436,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,27570779,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,27571370,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,27574531,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,27581765,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,27602429,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,27645105,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,27645330,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,27662339,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,27695188,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,0,1,0
21,27717298,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,27760559,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,2
21,27769635,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,27777771,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,27788481,0,1,0,1,0,0,0,0.0,0.0,0.0,1.0,0,0,1,0
21,2866482,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,2869074,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,3052809,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,3065287,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,3079389,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,3100623,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,3210635,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
21,3262710,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,0,1,0
21,3280833,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1,0,0,0
21,3302755,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,1,0
21,3310397,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,3356014,0,1,0,0,0,1,0,0.0,0.0,0.0,1.0,0,1,0,1
21,3496153,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,3496855,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,3497684,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,3534020,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,3579111,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,3597091,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,3639594,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,3781380,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,3858578,0,1,0,0,0,1,0,0.0,1.0,0.0,0.0,0,1,0,0
21,4060285,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,4160968,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,1,0,0
21,4421215,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,4741045,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,0,1,0
21,474127,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,0,1,0
21,4887026,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,5173740,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,5399106,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,0,1,0
21,5706548,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,576580,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,5810153,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,5844157,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,6102285,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,6219841,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,646923,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,6479972,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,1,0,0
21,650848,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,652229,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,6636320,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,6654521,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,6726061,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,6854057,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,1,0,0
21,6924351,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,6994221,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,7053864,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,7074554,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,7109115,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,1,0,0
21,7165327,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,1,0,0
21,7175207,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,7182955,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0,1,0,1
21,7369294,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,1,0,0
21,7423964,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,7496163,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,7543078,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,7589064,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,7609394,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1,0,0,0
21,7679433,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,7726633,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,7730016,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,7746965,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,7793477,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,7804531,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,7812919,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1,0,0,2
21,7814882,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,7828162,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,7834118,0,1,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,787436,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,7914181,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,7914469,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,7954526,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,8021739,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,8022805,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,8028037,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,8062272,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,8154536,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1,0,0,0
21,8156501,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,8162611,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,8170938,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,8219756,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,8273727,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,8280705,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,8331293,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,8335937,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0,1,0,1
21,8346590,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1,0,0,0
21,8362968,0,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0,0,1,0
21,8435428,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,8440919,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,8463460,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,1,0,0
21,8467454,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,8496486,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,1,0,0
21,8528947,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,8533659,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,0,1,0
21,853903,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,8564953,0,1,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,8598946,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,8608507,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,8609858,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,8750848,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
21,884223,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,8908599,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,1,0,0
21,9023415,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,9042192,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0,1,0,1
21,9042204,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,9069601,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,9070205,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,9166469,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0,1,0,1
21,9209889,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,9220547,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,922680,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
21,9230830,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,1,0,0
21,924750,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,9265233,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,2
21,9268745,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1,0,0,0
21,9298936,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0,1,0,1
21,9451336,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,9532410,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,9548430,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,1,0,0,1
21,9569042,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,9615794,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,1,0,0,1
21,9645714,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0,1,0,1
21,970373,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,9713277,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,9727624,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1,0,0,0
21,9752807,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,9755876,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0,1,0,1
21,9764812,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,9789055,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,9809996,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0,1,0,1
21,9815296,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0,1,0,1
21,9816229,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,9820172,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,1,0,0
21,9862734,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0,1,0,1
21,9875140,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,9888130,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1,0,0,1
21,AACR_2012-1580,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0,1,0,1
21,AACR_2013-2806,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,AACR_2013-3974,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,AACR_2014-1669,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,AACR_2014-2912,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0,1,0,1
21,AACR_2015-1287,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,AACR_2015-1315,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,AACR_2015-1338,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,AACR_2015-245,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,AACR_2016-1441,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0,1,0,1
21,AACR_2016-2339,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,AACR_2016-2546,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,AACR_2016-3570,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,AACR_2016-5081,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,AACR_2017-4003,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
21,AACR_2017-5603,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,AACR_2017-620,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,ASCO_126962-144,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,ASCO_150371-156,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
21,ASCO_164493-176,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,2
21,ASCO_168949-176,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,ASCO_170144-176,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,ASCO_171302-176,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,ASCO_182667-199,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0,0,1,0
21,ASCO_183456-199,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,ASCO_191606-199,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
21,ASCO_192334-199,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1,0,0,1
21,ASCO_32543-65,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
21,ASCO_49147-74,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1,0,0,1
21,ASCO_49337-74,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
21,ASCO_78852-102,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
22,1000466,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,1000518,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,1000877,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,10023678,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,10023706,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,10023888,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,10024041,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,10030093,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,1,0,0
22,10030744,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,10037576,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,1004655,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,10048982,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,10064076,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,1007359,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,10089953,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,10150202,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,10150303,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,10235487,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
22,10340886,1,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0
22,10410862,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,10437350,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,10495422,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,0,1,0
22,10501852,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,10505851,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0,1,0,2
22,10526283,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0,1,0,0
22,1053283,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,10570378,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,1,0,2
22,10605047,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,10658910,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
22,1071962,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,10738194,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,10755339,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1,0,0,0
22,10761995,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,10771475,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,10796759,1,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0,1,0,0
22,10851449,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0,1,0,1
22,10900156,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,10945361,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,11001549,1,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0,1,0,1
22,11125952,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,11244219,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,11255992,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,11352421,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,11389823,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
22,11392882,1,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0,1,0,1
22,11394496,1,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0,1,0,1
22,11467477,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
