count_match_self,count_match_ancestor,count_match_descendant,age_missing_numeric,age_diff_numeric,age_missing_text,age_match_text,gender_missing,gender_diff,match_gene,has_variation,match_variation,match_total_variation,has_other_info,match_other_info,match_human,match_animal,match_not,topicid,docid,year
0,1,0,1,0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,8.0,2,12,0,23,11545734,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,12.0,2,12,0,23,27033067,2018
0,0,0,1,0,1,0,1,0,3.0,0.0,0.0,2.0,1.0,26.0,1,14,0,23,12084351,2018
21,0,0,1,0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,6.0,5,6,0,23,22578220,2018
0,0,0,1,0,1,0,1,0,13.0,0.0,0.0,0.0,1.0,14.0,1,18,0,23,17359293,2018
15,0,0,1,0,1,0,1,0,5.0,0.0,0.0,1.0,1.0,9.0,1,8,0,23,16146807,2018
20,0,0,1,0,1,0,1,0,2.0,0.0,0.0,0.0,1.0,10.0,20,10,0,23,16609049,2018
19,0,0,1,0,1,0,1,0,2.0,0.0,0.0,0.0,1.0,15.0,9,12,0,23,22622578,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,3.0,0,13,0,23,27033082,2018
0,0,0,1,0,1,0,1,0,11.0,0.0,0.0,0.0,1.0,12.0,4,12,0,23,12047763,2018
0,0,0,0,1.0,1,0,1,0,6.0,0.0,0.0,0.0,1.0,6.0,1,6,0,23,21904550,2018
17,0,0,1,0,1,0,1,0,2.0,0.0,0.0,1.0,1.0,11.0,5,9,1,23,22112480,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,9.0,2,14,0,23,20872961,2018
16,0,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,9.0,1,10,0,23,24746818,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,6.0,0,8,0,23,27033077,2018
0,1,0,1,0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,11.0,5,10,0,23,17444818,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,11.0,1,10,0,23,25448478,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,1.0,1.0,16.0,5,15,0,23,12370766,2018
0,1,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,10.0,3,28,0,23,11737885,2018
0,0,0,1,0,1,0,1,0,13.0,0.0,0.0,0.0,1.0,16.0,2,20,0,23,ASCO_52782-74,2018
0,0,0,1,0,1,0,1,0,12.0,0.0,0.0,1.0,1.0,13.0,0,13,2,23,22894835,2018
0,1,0,1,0,1,0,1,0,5.0,0.0,0.0,0.0,1.0,6.0,0,6,0,23,16675164,2018
0,0,0,1,0,1,0,1,0,5.0,0.0,0.0,0.0,1.0,8.0,1,11,0,23,16246156,2018
0,0,0,1,0,1,0,1,0,5.0,0.0,0.0,0.0,1.0,6.0,2,7,0,23,18455982,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,4.0,0,11,0,23,25462559,2018
2,0,0,1,0,1,0,1,0,17.0,0.0,0.0,0.0,1.0,21.0,2,26,1,23,12669234,2018
0,0,0,1,0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,8.0,1,15,0,23,23013792,2018
0,1,0,1,0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,13.0,2,17,0,23,24168180,2018
0,0,0,1,0,1,0,1,0,4.0,0.0,0.0,0.0,1.0,2.0,0,4,0,23,17218252,2018
8,0,0,1,0,1,0,1,0,4.0,0.0,0.0,0.0,1.0,8.0,7,14,1,23,26884185,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,16.0,0,10,0,23,15715408,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,11.0,0,15,0,23,25312582,2018
0,1,0,1,0,1,0,1,0,9.0,0.0,0.0,1.0,1.0,10.0,0,15,0,23,18416662,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,6.0,0,13,1,23,23129115,2018
0,0,0,1,0,1,0,1,0,11.0,0.0,0.0,2.0,1.0,10.0,4,26,0,23,24766807,2018
2,2,0,1,0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,18.0,0,23,0,23,11818530,2018
2,0,0,1,0,1,0,1,0,8.0,0.0,0.0,1.0,1.0,15.0,1,16,0,23,17059762,2018
0,0,0,1,0,1,0,1,0,11.0,0.0,0.0,0.0,1.0,16.0,0,15,0,23,16829519,2018
8,0,0,1,0,0,0,1,0,1.0,0.0,0.0,1.0,1.0,7.0,1,10,2,23,18706273,2018
0,0,0,1,0,1,0,1,0,2.0,0.0,0.0,1.0,1.0,14.0,6,22,0,23,12655146,2018
0,0,0,1,0,1,0,1,0,13.0,0.0,0.0,0.0,1.0,13.0,12,11,0,23,9619835,2018
0,0,0,1,0,1,0,1,0,11.0,0.0,0.0,0.0,1.0,14.0,2,25,0,23,24062990,2018
0,0,0,1,0,1,0,1,0,18.0,0.0,0.0,0.0,1.0,13.0,1,21,0,23,26527737,2018
23,1,0,1,0,1,0,1,0,9.0,0.0,0.0,3.0,1.0,20.0,7,14,0,23,10881743,2018
4,0,0,1,0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,2.0,7,3,0,23,27314100,2018
0,0,0,1,0,0,0,1,0,7.0,0.0,0.0,0.0,1.0,9.0,0,13,0,23,23853672,2018
0,0,0,1,0,1,0,1,0,15.0,0.0,0.0,0.0,1.0,10.0,0,15,0,23,10581415,2018
14,1,0,1,0,1,0,1,0,2.0,0.0,0.0,3.0,1.0,17.0,9,15,5,23,26970965,2018
0,0,0,1,0,1,0,1,0,24.0,0.0,0.0,0.0,1.0,20.0,3,29,0,23,27174589,2018
0,0,0,1,0,1,0,0,0,13.0,0.0,0.0,1.0,1.0,16.0,4,16,3,23,AACR_2017-2727,2018
0,0,0,1,0,1,0,1,0,6.0,0.0,0.0,1.0,1.0,8.0,2,8,0,23,12946627,2018
0,0,0,1,0,1,0,1,0,6.0,0.0,0.0,0.0,1.0,7.0,0,9,0,23,18794880,2018
0,0,0,1,0,1,0,1,0,6.0,0.0,0.0,1.0,1.0,8.0,4,9,0,23,18781191,2018
0,2,0,1,0,0,0,1,0,6.0,0.0,0.0,1.0,1.0,15.0,4,9,1,23,11854598,2018
0,0,0,1,0,1,0,1,0,6.0,0.0,0.0,1.0,1.0,12.0,1,8,0,23,27033068,2018
0,0,0,1,0,1,0,1,0,6.0,0.0,0.0,0.0,1.0,6.0,0,10,0,23,25461809,2018
0,0,0,1,0,1,0,1,0,6.0,0.0,0.0,1.0,1.0,6.0,3,7,0,23,11237521,2018
0,1,0,1,0,1,0,1,0,6.0,0.0,0.0,0.0,1.0,6.0,1,9,0,23,22266095,2018
0,1,0,1,0,1,0,1,0,5.0,0.0,0.0,0.0,1.0,8.0,1,8,0,23,18032782,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,13.0,0,11,0,23,21189582,2018
0,2,0,1,0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,7.0,0,11,0,23,25644446,2018
0,0,0,1,0,1,0,1,0,16.0,0.0,0.0,0.0,1.0,12.0,2,16,0,23,15951562,2018
14,0,0,1,0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,9.0,13,3,0,23,11221509,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,1.0,1.0,11.0,5,18,0,23,18794877,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,1.0,1.0,13.0,1,13,0,23,15967877,2018
0,0,0,1,0,0,0,1,0,11.0,0.0,0.0,0.0,1.0,7.0,2,13,0,23,10662831,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,3.0,1.0,9.0,2,14,0,23,11274365,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,16.0,3,12,1,23,25866245,2018
12,1,0,1,0,1,0,1,0,2.0,0.0,0.0,1.0,1.0,9.0,4,7,1,23,18245465,2018
28,0,0,1,0,1,0,1,0,1.0,0.0,0.0,2.0,1.0,7.0,14,7,1,23,27188223,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,19.0,2,14,0,23,24056727,2018
0,2,0,1,0,1,0,1,0,11.0,0.0,0.0,0.0,1.0,12.0,9,16,0,23,21335596,2018
0,0,0,1,0,0,0,1,0,15.0,0.0,0.0,0.0,1.0,11.0,20,29,0,23,15547698,2018
0,0,0,1,0,1,0,1,0,15.0,0.0,0.0,0.0,1.0,8.0,0,20,0,23,19740742,2018
0,0,0,1,0,0,0,1,0,7.0,0.0,0.0,2.0,1.0,14.0,2,13,0,23,18836294,2018
0,0,0,1,0,1,0,1,0,4.0,0.0,0.0,1.0,1.0,5.0,6,24,0,23,14691534,2018
0,0,0,1,0,1,0,1,0,15.0,0.0,0.0,0.0,1.0,11.0,5,18,0,23,20718038,2018
0,0,0,1,0,1,0,1,0,13.0,0.0,0.0,0.0,1.0,3.0,3,16,0,23,18065496,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,7.0,1,14,0,23,17371253,2018
0,0,0,1,0,1,0,1,0,6.0,0.0,0.0,0.0,1.0,14.0,9,9,0,23,9331071,2018
0,0,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,12.0,2,10,0,23,21297225,2018
0,0,0,1,0,1,0,1,0,14.0,0.0,0.0,0.0,1.0,13.0,3,19,0,23,19007975,2018
0,0,0,1,0,1,0,1,0,14.0,0.0,0.0,0.0,1.0,5.0,0,17,0,23,22021428,2018
2,1,0,1,0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,10.0,0,19,1,23,AACR_2016-907,2018
0,1,0,1,0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,9.0,1,14,0,23,10547389,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,6.0,1,14,0,23,26276352,2018
0,0,0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,13.0,0,25,0,23,16768106,2018
9,0,0,1,0,1,0,1,0,5.0,0.0,0.0,0.0,1.0,13.0,10,22,0,23,ASCO_134703-144,2018
0,0,0,1,0,1,0,1,0,11.0,0.0,0.0,0.0,1.0,5.0,2,12,0,23,11035045,2018
0,1,0,1,0,1,0,1,0,19.0,0.0,0.0,0.0,1.0,10.0,3,21,0,23,18498243,2018
0,1,0,1,0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,12.0,3,18,0,23,26280536,2018
0,0,0,1,0,0,0,1,0,7.0,0.0,0.0,0.0,1.0,10.0,5,7,0,23,22664040,2018
0,0,0,1,0,1,0,0,1,7.0,0.0,0.0,0.0,1.0,3.0,0,15,3,23,21524277,2018
0,1,0,1,0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,6.0,1,9,0,23,21532586,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,6.0,0,9,1,23,26399523,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,2.0,1.0,6.0,3,14,0,23,21643420,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,6.0,0,12,0,23,24814346,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,5.0,0,8,0,23,17972252,2018
0,0,0,1,0,1,0,1,0,21.0,0.0,0.0,0.0,1.0,28.0,8,23,0,23,16181546,2018
16,0,0,1,0,1,0,1,0,2.0,0.0,0.0,0.0,1.0,13.0,4,7,0,23,18953432,2018
0,0,0,1,0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,6.0,8,17,0,23,19724853,2018
0,1,0,1,0,0,0,1,0,13.0,0.0,0.0,0.0,1.0,9.0,2,17,0,23,19142997,2018
0,0,0,1,0,1,0,1,0,13.0,0.0,0.0,0.0,1.0,7.0,0,15,0,23,17245125,2018
0,1,0,1,0,1,0,1,0,20.0,0.0,0.0,2.0,1.0,25.0,27,25,0,23,20300775,2018
0,0,0,1,0,1,0,1,0,14.0,0.0,0.0,0.0,1.0,4.0,0,15,0,23,25918024,2018
0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,11.0,0,19,3,23,26876012,2018
0,0,0,1,0,1,0,1,0,13.0,0.0,0.0,0.0,1.0,16.0,0,18,0,23,21385900,2018
0,0,0,1,0,1,0,1,0,14.0,0.0,0.0,0.0,1.0,20.0,8,25,0,23,17441812,2018
16,0,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,9.0,0,6,0,23,26923591,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,3.0,1,11,0,23,15324695,2018
0,1,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,10.0,1,11,0,23,12788938,2018
4,0,0,1,0,1,0,0,1,6.0,0.0,0.0,0.0,1.0,11.0,1,15,1,23,AACR_2016-527,2018
2,0,0,1,0,1,0,1,0,18.0,0.0,0.0,0.0,1.0,23.0,10,21,1,23,AACR_2014-2618,2018
2,0,0,1,0,1,0,1,0,18.0,0.0,0.0,0.0,1.0,27.0,17,30,0,23,AACR_2013-39,2018
0,0,0,1,0,1,0,1,0,13.0,0.0,0.0,0.0,1.0,12.0,6,25,0,23,24680972,2018
0,1,0,1,0,1,0,1,0,13.0,0.0,0.0,0.0,1.0,23.0,4,20,0,23,15196854,2018
0,0,0,1,0,1,0,1,0,13.0,0.0,0.0,0.0,1.0,9.0,0,17,2,23,21684867,2018
0,0,0,1,0,1,0,1,0,15.0,0.0,0.0,0.0,1.0,20.0,6,23,0,23,11896207,2018
0,0,0,1,0,1,0,1,0,13.0,0.0,0.0,2.0,1.0,6.0,1,14,0,23,17886097,2018
0,0,0,1,0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,10.0,1,12,0,23,23732914,2018
0,1,0,1,0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,16.0,1,16,0,23,15782128,2018
0,0,0,1,0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,10.0,0,16,0,23,11279206,2018
0,0,0,1,0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,7.0,1,26,1,23,14603260,2018
0,0,0,1,0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,16.0,4,18,0,23,25361012,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,8.0,10,13,0,23,10955808,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,1.0,1.0,9.0,2,11,1,23,26299948,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,9.0,3,12,0,23,25448479,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,1.0,1.0,9.0,0,12,0,23,26657567,2018
0,1,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,4.0,0,11,0,23,18757404,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,5.0,0,10,0,23,11488393,2018
0,0,0,1,0,1,0,1,0,3.0,0.0,0.0,1.0,1.0,9.0,4,13,0,23,20194734,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,6.0,1,12,0,23,20554973,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,1.0,1.0,12.0,1,16,0,23,AACR_2017-334,2018
34,0,0,1,0,1,0,1,0,2.0,0.0,0.0,2.0,1.0,22.0,3,6,0,23,11323215,2018
0,2,0,1,0,1,0,1,0,11.0,0.0,0.0,0.0,1.0,12.0,6,24,0,23,17341655,2018
0,0,0,1,0,1,0,1,0,11.0,0.0,0.0,1.0,1.0,16.0,1,11,2,23,12808147,2018
0,0,0,1,0,1,0,1,0,13.0,0.0,0.0,1.0,1.0,19.0,9,19,0,23,11395408,2018
20,0,0,0,1.0,1,0,1,0,2.0,0.0,0.0,0.0,1.0,16.0,9,25,0,23,AACR_2016-4388,2018
15,0,0,1,0,1,0,1,0,6.0,0.0,0.0,1.0,1.0,20.0,4,13,0,23,AACR_2015-2683,2018
0,0,0,1,0,1,0,1,0,18.0,0.0,0.0,0.0,1.0,25.0,1,24,0,23,11495901,2018
15,0,0,1,0,1,0,1,0,3.0,0.0,0.0,0.0,1.0,13.0,8,6,1,23,27655717,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,6.0,1,8,0,23,17959258,2018
0,1,0,1,0,1,0,1,0,8.0,0.0,0.0,1.0,1.0,6.0,3,16,0,23,18772845,2018
0,2,0,1,0,1,0,1,0,6.0,0.0,0.0,0.0,1.0,7.0,24,13,0,23,10923032,2018
0,0,0,1,0,1,0,1,0,19.0,0.0,0.0,0.0,1.0,23.0,2,23,0,23,23533567,2018
8,0,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,10.0,14,5,3,23,22723080,2018
0,0,0,1,0,1,0,1,0,0.0,0.0,0.0,1.0,1.0,13.0,0,12,0,23,24798731,2018
0,0,0,1,0,0,0,0,0,12.0,0.0,0.0,0.0,1.0,20.0,4,24,1,23,15382065,2018
0,0,0,1,0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,5.0,3,15,0,23,15564381,2018
0,1,0,1,0,1,0,1,0,7.0,0.0,0.0,2.0,1.0,4.0,4,22,0,23,9697695,2018
0,1,0,1,0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,14.0,0,16,0,23,11280773,2018
0,0,0,0,1.0,1,0,1,0,12.0,0.0,0.0,2.0,1.0,14.0,2,17,0,23,25763354,2018
0,0,0,1,0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,8.0,0,14,0,23,26403191,2018
0,0,0,1,0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,17.0,4,18,0,23,11735811,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,1.0,1.0,13.0,4,13,0,23,17218262,2018
0,0,0,1,0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,6.0,3,13,0,23,17218261,2018
0,0,0,1,0,1,0,1,0,5.0,0.0,0.0,0.0,1.0,10.0,2,17,2,23,25937288,2018
0,1,0,1,0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,5.0,2,11,1,23,25701194,2018
0,1,0,1,0,1,0,1,0,6.0,0.0,0.0,0.0,1.0,9.0,1,9,0,23,18767981,2018
0,0,0,1,0,1,0,1,0,6.0,0.0,0.0,0.0,1.0,14.0,0,10,0,23,22473468,2018
0,0,0,1,0,1,0,1,0,6.0,0.0,0.0,0.0,1.0,11.0,7,6,0,23,10051004,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,9.0,2,14,0,23,15793569,2018
0,0,0,1,0,1,0,1,0,4.0,0.0,0.0,0.0,1.0,3.0,0,7,0,23,24933481,2018
0,0,0,1,0,1,0,1,0,5.0,0.0,0.0,0.0,1.0,8.0,1,6,0,23,27033066,2018
0,0,0,1,0,1,0,1,0,5.0,0.0,0.0,2.0,1.0,5.0,4,7,0,23,15147864,2018
0,0,0,1,0,1,0,1,0,15.0,0.0,0.0,0.0,1.0,24.0,0,20,0,23,16930454,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,4.0,1,16,0,23,15534929,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,16.0,4,14,0,23,24387334,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,11.0,1,17,0,23,16496415,2018
4,0,0,1,0,1,0,1,0,11.0,0.0,0.0,0.0,1.0,26.0,2,14,0,23,ASCO_51867-74,2018
0,1,0,1,0,1,0,1,0,11.0,0.0,0.0,0.0,1.0,8.0,2,15,0,23,15829497,2018
8,0,0,1,0,1,0,1,0,4.0,0.0,0.0,0.0,1.0,12.0,8,13,1,23,27111337,2018
0,1,0,1,0,1,0,1,0,11.0,0.0,0.0,0.0,1.0,23.0,16,13,0,23,10607839,2018
0,0,0,1,0,1,0,1,0,11.0,0.0,0.0,1.0,1.0,18.0,2,16,0,23,11916965,2018
0,0,0,1,0,1,0,1,0,11.0,0.0,0.0,0.0,1.0,13.0,2,14,0,23,16803514,2018
0,1,0,1,0,1,0,1,0,11.0,0.0,0.0,0.0,1.0,10.0,2,13,0,23,27033076,2018
0,0,0,1,0,1,0,1,0,11.0,0.0,0.0,0.0,1.0,13.0,7,18,0,23,9582022,2018
0,0,0,1,0,0,0,1,0,3.0,0.0,0.0,0.0,1.0,11.0,6,22,0,23,18201277,2018
0,2,0,1,0,1,0,1,0,11.0,0.0,0.0,0.0,1.0,7.0,1,16,0,23,17218260,2018
0,0,0,1,0,1,0,1,0,11.0,0.0,0.0,0.0,1.0,16.0,1,16,0,23,15929827,2018
0,0,0,1,0,1,0,1,0,11.0,0.0,0.0,1.0,1.0,6.0,1,14,0,23,12177006,2018
20,0,0,1,0,1,0,1,0,2.0,0.0,0.0,0.0,1.0,9.0,2,10,0,23,25444926,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,1.0,1.0,7.0,0,10,0,23,19010541,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,3.0,0,14,0,23,15072831,2018
0,0,0,1,0,1,0,1,0,15.0,0.0,0.0,0.0,1.0,12.0,1,34,0,23,19118244,2018
0,0,0,1,0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,11.0,4,8,0,23,25446882,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,3.0,1.0,19.0,8,12,0,23,9549723,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,12.0,0,22,0,23,24481416,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,7.0,0,14,0,23,11965494,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,9.0,1,16,0,23,19911253,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,16.0,11,11,1,23,25875300,2018
0,0,0,1,0,1,0,1,0,17.0,0.0,0.0,0.0,1.0,6.0,0,26,0,23,AACR_2015-3986,2018
30,0,0,1,0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,28.0,8,19,0,23,ASCO_78644-102,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,3.0,1.0,4.0,0,9,0,23,16916644,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,11.0,0,8,0,23,16290000,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,13.0,0,8,0,23,27501678,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,8.0,2,9,0,23,24985344,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,1.0,1.0,6.0,2,11,0,23,19189642,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,1.0,1.0,16.0,0,10,0,23,16683571,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,1.0,1.0,14.0,0,10,0,23,14653075,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,10.0,0,8,0,23,23546593,2018
0,0,0,1,0,1,0,1,0,1.0,0.0,0.0,1.0,1.0,7.0,0,10,0,23,20561457,2018
0,0,0,1,0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,7.0,9,12,0,23,17954274,2018
0,3,0,1,0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,6.0,0,17,0,23,AACR_2015-115,2018
2,0,0,1,0,1,0,1,0,5.0,0.0,0.0,0.0,1.0,21.0,4,9,0,23,AACR_2012-2913,2018
0,0,0,1,0,1,0,1,0,4.0,0.0,0.0,0.0,1.0,2.0,2,6,0,23,27765117,2018
0,0,0,1,0,1,0,1,0,5.0,0.0,0.0,2.0,1.0,3.0,1,7,0,23,20358487,2018
0,1,0,1,0,1,0,1,0,5.0,0.0,0.0,0.0,1.0,3.0,5,7,0,23,12578630,2018
0,0,0,1,0,1,0,1,0,4.0,0.0,0.0,1.0,1.0,2.0,2,7,0,23,10542333,2018
20,0,0,1,0,1,0,1,0,1.0,0.0,0.0,2.0,1.0,6.0,0,4,0,23,15888148,2018
0,0,0,1,0,1,0,1,0,24.0,0.0,0.0,0.0,1.0,20.0,11,25,0,23,23066114,2018
0,0,0,1,0,1,0,1,0,14.0,0.0,0.0,0.0,1.0,24.0,0,19,0,23,19347411,2018
0,0,0,1,0,1,0,1,0,14.0,0.0,0.0,2.0,1.0,18.0,2,19,0,23,21194879,2018
0,0,0,1,0,0,1,1,0,14.0,0.0,0.0,0.0,1.0,13.0,0,19,0,23,21067594,2018
0,0,0,1,0,1,0,1,0,14.0,0.0,0.0,0.0,1.0,18.0,1,15,0,23,20056128,2018
0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,1.0,14.0,1,42,1,23,25337560,2018
0,0,0,1,0,1,0,1,0,14.0,0.0,0.0,1.0,1.0,18.0,0,27,1,23,25728608,2018
0,0,0,1,0,1,0,1,0,14.0,0.0,0.0,0.0,1.0,15.0,1,24,0,23,23789109,2018
0,0,0,1,0,1,0,1,0,14.0,0.0,0.0,1.0,1.0,8.0,2,18,0,23,AACR_2012-2048,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,7.0,0,12,0,23,18615333,2018
0,1,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,11.0,1,11,0,23,18671162,2018
0,0,0,1,0,0,0,1,0,10.0,0.0,0.0,0.0,1.0,12.0,1,15,0,23,18678645,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,15.0,0,19,0,23,24892215,2018
0,0,0,1,0,1,0,1,0,9.0,0.0,0.0,3.0,1.0,9.0,2,15,0,23,24805236,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,17.0,15,11,0,23,11051241,2018
0,0,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,4.0,0,17,2,23,17400585,2018
0,0,0,1,0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,9.0,3,19,0,23,12671058,2018
0,0,0,1,0,1,0,1,0,12.0,0.0,0.0,1.0,1.0,15.0,0,13,0,23,24236460,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,12.0,0,13,0,23,25199838,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,14.0,5,12,0,23,18480628,2018
0,2,0,1,0,1,0,1,0,10.0,0.0,0.0,5.0,1.0,16.0,5,14,0,23,15043466,2018
0,0,0,1,0,1,0,1,0,20.0,0.0,0.0,1.0,1.0,3.0,3,12,0,23,10995879,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,8.0,7,15,0,23,22639407,2018
0,0,0,1,0,1,0,1,0,10.0,0.0,0.0,1.0,1.0,9.0,2,14,0,23,24062018,2018
0,0,0,1,0,1,0,1,0,6.0,0.0,0.0,0.0,1.0,6.0,0,12,0,23,25461816,2018
21,2,0,1,0,1,0,1,0,2.0,0.0,0.0,1.0,1.0,14.0,4,8,0,23,27718503,2018
0,0,0,1,0,1,0,1,0,13.0,0.0,0.0,0.0,1.0,8.0,0,21,0,23,18604624,2018
0,0,0,1,0,1,0,1,0,13.0,0.0,0.0,0.0,1.0,25.0,1,17,0,23,10962569,2018
0,0,0,1,0,1,0,1,0,13.0,0.0,0.0,0.0,1.0,7.0,7,15,0,23,25149476,2018
0,1,0,1,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,16.0,1,26,0,23,15298725,2018
8,0,0,1,0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,10.0,2,4,0,23,19273108,2018
