count_match_self,count_match_ancestor,count_match_descendant,age_missing_numeric,age_diff_numeric,age_missing_text,age_match_text,gender_missing,gender_diff,match_gene,has_variation,match_variation,match_total_variation,has_other_info,match_other_info,match_human,match_animal,match_not,topicid,docid,year,rel
13,0,0,1,0.0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2,10,3,12,AACR_2013-5500,2017,0
3,0,0,0,0.9999999999999873,1,0,1,0,2.0,1.0,0.0,0.0,0.0,0.0,4,6,0,12,AACR_2014-2172,2017,0
0,0,0,1,0.0,1,0,1,0,15.0,1.0,5.0,5.0,0.0,0.0,3,7,0,12,AACR_2014-3135,2017,0
0,0,0,1,0.0,1,0,1,0,13.0,1.0,9.0,9.0,0.0,0.0,3,6,0,12,AACR_2014-4697,2017,0
1,0,0,1,0.0,1,0,1,0,2.0,1.0,1.0,1.0,0.0,0.0,27,6,4,12,AACR_2015-2981,2017,0
2,0,0,1,0.0,1,0,1,0,8.0,1.0,3.0,3.0,0.0,0.0,5,4,0,12,AACR_2016-2115,2017,2
2,0,0,0,0.9999999999999065,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1,9,1,12,AACR_2016-3425,2017,0
0,0,0,1,0.0,0,0,1,0,13.0,1.0,3.0,3.0,0.0,0.0,4,6,0,12,AACR_2017-1431,2017,0
0,0,0,0,0.9999999999999065,1,0,1,0,15.0,1.0,7.0,7.0,0.0,0.0,18,14,0,12,AACR_2017-5711,2017,2
0,0,0,1,0.0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,5,4,12,ASCO_111305-132,2017,0
0,0,1,1,0.0,1,0,1,0,21.0,1.0,17.0,17.0,0.0,0.0,13,4,1,12,ASCO_112943-132,2017,2
3,0,0,1,0.0,1,0,1,0,7.0,1.0,1.0,1.0,0.0,0.0,9,8,1,12,ASCO_116614-132,2017,0
1,0,0,0,0.9999999999999953,1,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,7,3,3,12,ASCO_126850-144,2017,0
0,0,0,0,0.9999999999999065,1,0,1,0,2.0,1.0,0.0,0.0,0.0,0.0,4,9,0,12,ASCO_130612-144,2017,0
2,0,0,0,0.9999999999999993,1,0,1,0,10.0,1.0,4.0,4.0,0.0,0.0,31,8,4,12,ASCO_145142-156,2017,2
3,0,0,0,0.9999999999999873,1,0,1,0,8.0,1.0,1.0,1.0,0.0,0.0,11,10,5,12,ASCO_146390-156,2017,2
1,0,0,1,0.0,0,0,0,1,2.0,1.0,0.0,0.0,0.0,0.0,3,11,4,12,ASCO_150052-156,2017,0
0,0,0,0,0.9999999999999953,0,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0,4,0,12,ASCO_157429-174,2017,0
0,0,0,0,0.9999999586006244,0,0,0,0,7.0,1.0,3.0,3.0,0.0,0.0,19,8,2,12,ASCO_160325-173,2017,2
2,0,0,0,0.999999694097773,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,4,14,0,12,ASCO_166382-176,2017,2
2,0,0,1,0.0,1,0,1,0,11.0,1.0,8.0,8.0,0.0,0.0,15,4,1,12,ASCO_166685-176,2017,1
0,0,0,1,0.0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0,11,0,12,ASCO_167501-176,2017,0
0,0,0,1,0.0,1,0,1,0,13.0,1.0,2.0,2.0,0.0,0.0,11,11,0,12,ASCO_169294-176,2017,2
2,0,0,1,0.0,1,0,1,0,5.0,1.0,4.0,4.0,0.0,0.0,14,3,3,12,ASCO_169815-176,2017,0
5,0,0,1,0.0,1,0,1,0,4.0,1.0,0.0,0.0,0.0,0.0,10,6,0,12,ASCO_170068-176,2017,0
0,0,0,1,0.0,1,0,1,0,11.0,1.0,7.0,7.0,0.0,0.0,10,18,0,12,ASCO_177184-195,2017,2
0,0,0,1,0.0,1,0,0,1,26.0,1.0,16.0,21.0,0.0,0.0,15,4,2,12,ASCO_186257-199,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0,9,0,12,ASCO_41644-74,2017,0
3,0,0,1,0.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0,5,0,12,ASCO_48500-74,2017,0
0,0,0,0,0.9999999999999656,1,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0,6,1,12,ASCO_50287-74,2017,0
2,0,0,1,0.0,1,0,1,0,12.0,1.0,2.0,2.0,0.0,0.0,21,3,0,12,ASCO_80710-102,2017,2
0,0,0,1,0.0,1,0,1,0,8.0,1.0,1.0,1.0,0.0,0.0,36,9,0,12,ASCO_98608-114,2017,2
0,0,0,0,0.9999999999981204,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,7,0,2,13,10091212,2017,0
0,0,0,1,0.0,1,0,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0,6,0,13,10206068,2017,0
0,0,0,0,0.9999999999999873,1,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,19,5,3,13,10213514,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13,10321100,2017,0
0,0,0,1,0.0,1,0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,25,7,0,13,10344217,2017,0
18,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,13,10365852,2017,0
4,0,0,0,0.9999999997210531,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1,13,10366216,2017,0
0,0,0,1,0.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,3,0,0,13,10433620,2017,1
0,0,0,1,0.0,1,0,1,0,10.0,0.0,0.0,0.0,0.0,0.0,33,2,0,13,10449599,2017,0
0,0,0,0,1.0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,13,10460083,2017,0
0,0,0,1,0.0,1,0,1,0,9.0,0.0,0.0,0.0,0.0,0.0,28,0,0,13,10464624,2017,0
30,0,0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,4,13,10482687,2017,0
18,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,13,10482689,2017,0
0,0,0,1,0.0,1,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,21,3,1,13,10489161,2017,0
8,0,0,0,0.9999999999993086,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2,13,10494608,2017,0
0,0,0,0,1.0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,13,10494609,2017,0
0,0,0,1,0.0,1,0,0,1,6.0,0.0,0.0,0.0,0.0,0.0,18,0,3,13,10505028,2017,0
10,0,0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,13,10512944,2017,0
0,0,0,1,0.0,1,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,5,5,1,13,10531007,2017,0
0,0,0,0,1.0,1,0,0,0,11.0,0.0,0.0,0.0,0.0,0.0,8,4,1,13,10550133,2017,0
22,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,1,13,10590229,2017,0
0,0,0,1,0.0,1,0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,4,6,1,13,10602489,2017,0
7,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,13,10634149,2017,0
14,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,13,10646872,2017,0
0,0,0,1,0.0,1,0,1,0,5.0,0.0,0.0,0.0,0.0,0.0,4,4,0,13,10652564,2017,0
0,0,0,0,1.0,0,1,0,0,4.0,0.0,0.0,0.0,0.0,0.0,12,10,7,13,10665701,2017,0
7,0,0,0,0.9999999999993086,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,3,13,10678003,2017,0
0,0,0,1,0.0,1,0,0,1,7.0,0.0,0.0,0.0,0.0,0.0,17,0,14,13,10690392,2017,0
0,0,0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,13,10699054,2017,0
0,0,0,1,0.0,1,0,1,0,8.0,0.0,0.0,0.0,0.0,0.0,16,7,0,13,10728701,2017,0
0,0,0,1,0.0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13,10736127,2017,0
8,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,5,13,10754358,2017,0
0,0,0,1,0.0,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,6,0,3,13,10805951,2017,0
0,0,0,1,0.0,1,0,0,0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,1,13,10819531,2017,0
0,0,0,1,0.0,0,0,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0,5,0,13,10819533,2017,0
0,0,0,1,0.0,1,0,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0,1,0,13,10819534,2017,0
8,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,13,10881779,2017,0
2,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,13,10884988,2017,0
6,0,0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,1,13,10884991,2017,0
0,0,0,0,0.9999546021312976,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,13,10895348,2017,0
4,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13,10899258,2017,0
0,0,0,0,0.9999991684719722,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,13,10901010,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13,10915978,2017,0
9,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,13,10960975,2017,0
20,2,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,13,11020857,2017,0
0,0,0,1,0.0,1,0,0,0,12.0,0.0,0.0,0.0,0.0,0.0,10,1,1,13,11060339,2017,0
0,0,0,1,0.0,1,0,1,0,21.0,0.0,0.0,0.0,0.0,0.0,5,14,0,13,11064350,2017,0
12,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1,13,11084082,2017,0
0,0,0,1,0.0,1,0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,2,6,0,13,11092624,2017,0
0,0,0,1,0.0,1,0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,2,11,0,13,11126365,2017,0
0,0,0,0,0.9999999999999873,1,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,13,3,9,13,11133358,2017,0
0,0,0,1,0.0,0,1,1,0,9.0,0.0,0.0,0.0,0.0,0.0,35,1,0,13,11149425,2017,0
0,1,0,1,0.0,1,0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,2,7,1,13,11156530,2017,0
0,0,0,0,0.9998766054240137,1,0,1,0,5.0,0.0,0.0,0.0,0.0,0.0,4,6,0,13,11170288,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,4,13,11175974,2017,0
0,0,0,0,0.9999999997210531,1,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,41,1,10,13,11179017,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,3,13,11185540,2017,0
0,0,0,0,0.9999999999999656,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,13,11199305,2017,0
0,0,0,1,0.0,1,0,1,0,9.0,0.0,0.0,0.0,0.0,0.0,2,7,0,13,11207365,2017,0
0,0,0,1,0.0,1,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,11,16,14,13,11215675,2017,0
10,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,13,11218916,2017,0
0,0,0,0,1.0,0,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,1,5,0,13,11221545,2017,0
0,0,0,1,0.0,1,0,1,0,5.0,0.0,0.0,0.0,0.0,0.0,6,6,0,13,11250722,2017,0
0,0,0,0,0.9999999997210531,1,0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,34,0,0,13,11251181,2017,0
8,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,13,11268998,2017,0
3,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2,13,11316165,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,13,0,13,11339428,2017,0
14,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,1,13,11352119,2017,0
14,1,0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,3,13,11420845,2017,0
0,0,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,4,1,0,13,11425271,2017,0
0,0,0,1,0.0,1,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,7,4,3,13,11431357,2017,0
9,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,3,13,11462924,2017,0
0,0,0,1,0.0,1,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,6,4,0,13,11466700,2017,1
0,0,0,1,0.0,1,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,2,7,0,13,11477095,2017,0
0,0,0,1,0.0,1,0,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0,3,0,13,11497291,2017,0
8,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,13,11529373,2017,0
14,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,13,11565447,2017,0
14,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,8,13,11565760,2017,0
16,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,13,11680592,2017,0
0,1,0,1,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,6,13,11714026,2017,0
4,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,0,13,11748464,2017,0
0,0,0,1,0.0,1,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,3,2,0,13,11756561,2017,0
6,0,0,0,1.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,13,11777216,2017,0
20,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,13,11796906,2017,0
0,0,0,0,1.0,1,0,0,0,12.0,0.0,0.0,0.0,0.0,0.0,41,0,4,13,11844822,2017,0
0,0,0,1,0.0,1,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,10,1,14,13,11879560,2017,0
16,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,13,11882761,2017,0
0,0,0,1,0.0,1,0,1,0,5.0,0.0,0.0,0.0,0.0,0.0,13,2,0,13,11948123,2017,0
0,0,0,0,1.0,1,0,1,0,10.0,0.0,0.0,0.0,0.0,0.0,4,4,0,13,11948466,2017,0
0,0,0,1,0.0,1,0,0,1,17.0,0.0,0.0,0.0,0.0,0.0,13,4,6,13,11948477,2017,0
2,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13,11949763,2017,0
0,0,0,1,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,8,1,13,12036913,2017,0
4,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,13,12044528,2017,0
16,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,15,7,0,13,12063950,2017,0
0,1,0,1,0.0,1,0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,24,2,0,13,12097290,2017,0
0,0,0,1,0.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,5,1,0,13,12114473,2017,0
0,0,0,1,0.0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,13,12114492,2017,0
3,0,0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,13,12127130,2017,0
8,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,13,12140612,2017,0
0,0,0,1,0.0,1,0,1,0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13,12140769,2017,0
18,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,4,13,0,13,12143044,2017,0
0,0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13,12181066,2017,0
4,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1,13,12233266,2017,0
0,0,0,1,0.0,1,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13,12237285,2017,0
14,0,0,0,0.9999999586006244,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0,13,12379757,2017,0
12,0,0,1,0.0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,13,12397714,2017,0
0,1,0,1,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,3,13,12407694,2017,0
0,0,0,1,0.0,1,0,1,0,8.0,0.0,0.0,0.0,0.0,0.0,3,11,0,13,12410562,2017,0
10,0,0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,7,5,0,13,12430636,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13,12434100,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,13,12454775,2017,0
0,0,0,0,0.9999999586006244,1,0,0,1,6.0,0.0,0.0,0.0,0.0,0.0,16,7,1,13,12474142,2017,0
2,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,13,12492212,2017,0
18,0,0,1,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,9,13,12516580,2017,0
0,0,0,1,0.0,1,0,0,1,17.0,0.0,0.0,0.0,0.0,0.0,25,2,6,13,12543786,2017,0
10,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0,13,12587840,2017,0
0,0,0,1,0.0,1,0,0,1,5.0,0.0,0.0,0.0,0.0,0.0,4,0,25,13,12644832,2017,0
0,0,0,0,0.9999999999999873,1,0,0,1,7.0,0.0,0.0,1.0,0.0,0.0,18,0,2,13,12655560,2017,0
0,0,0,1,0.0,1,0,0,1,14.0,0.0,0.0,0.0,0.0,0.0,8,3,6,13,12680164,2017,0
4,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,13,12690613,2017,0
6,0,0,0,0.9999999998973812,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,13,12691327,2017,0
0,0,0,1,0.0,0,0,0,1,7.0,0.0,0.0,0.0,0.0,0.0,21,0,1,13,12698193,2017,1
8,1,0,0,0.5,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,13,12749215,2017,0
6,0,0,0,1.0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,5,1,13,12752322,2017,0
0,0,0,1,0.0,1,0,1,0,16.0,0.0,0.0,0.0,0.0,0.0,1,4,0,13,12815053,2017,0
20,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2,13,12858825,2017,0
6,0,0,0,0.8807970779778823,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0,13,12872450,2017,0
0,0,0,1,0.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,22,0,0,13,12883740,2017,0
22,0,0,0,0.9990889488055994,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,6,5,13,12895347,2017,0
4,3,0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,4,13,12901270,2017,0
0,0,0,1,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,1,13,12911720,2017,0
0,0,0,0,1.0,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,21,0,3,13,12942367,2017,0
6,0,0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,4,13,1309988,2017,0
4,0,0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,13,1316634,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13,13624247,2017,0
6,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13,1380026,2017,0
0,0,0,1,0.0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,13,14181025,2017,0
2,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,13,14248934,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,13,1437789,2017,0
0,0,0,1,0.0,1,0,0,1,4.0,0.0,0.0,0.0,0.0,0.0,4,0,1,13,14555518,2017,0
0,0,0,1,0.0,0,1,0,1,5.0,0.0,0.0,0.0,0.0,0.0,19,1,9,13,14574168,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1,13,14600353,2017,0
0,0,0,1,0.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,2,3,0,13,14614187,2017,0
0,0,0,1,0.0,1,0,1,0,6.0,0.0,0.0,0.0,0.0,0.0,2,1,0,13,14651845,2017,0
0,0,0,1,0.0,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,2,10,2,13,14660434,2017,0
3,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,4,13,14669113,2017,0
0,0,0,1,0.0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,13,14723055,2017,0
9,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,13,14735242,2017,0
8,0,0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,1,13,14740129,2017,0
0,0,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,5,3,1,13,14749618,2017,0
0,0,0,0,1.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,21,13,14755784,2017,0
0,0,0,0,0.9990889488055994,1,0,0,1,11.0,0.0,0.0,0.0,0.0,0.0,13,3,11,13,14966099,2017,0
0,0,0,1,0.0,1,0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,4,12,0,13,14981540,2017,0
0,0,0,1,0.0,0,1,0,1,7.0,0.0,0.0,0.0,0.0,0.0,2,3,0,13,15015615,2017,0
2,0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,13,15041513,2017,0
0,0,0,1,0.0,1,0,1,0,14.0,0.0,0.0,0.0,0.0,0.0,2,5,0,13,15069058,2017,0
0,0,0,1,0.0,1,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,4,1,3,13,15070253,2017,0
0,0,0,1,0.0,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,4,0,6,13,15083174,2017,0
6,0,0,0,1.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,6,13,15094230,2017,0
0,0,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1,4,0,13,15107617,2017,0
0,0,0,0,0.9999999999999873,0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,14,1,2,13,15117986,2017,0
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13,15154938,2017,0
2,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13,15185022,2017,0
24,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,13,15192788,2017,0
18,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2,13,15192791,2017,0
0,0,0,1,0.0,1,0,1,0,32.0,0.0,0.0,0.0,0.0,0.0,0,2,0,13,15199141,2017,0
0,0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,13,15209535,2017,0
10,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0,13,15213623,2017,0
0,0,0,1,0.0,0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,23,5,0,13,15217503,2017,0
10,2,0,0,0.9933071490757153,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1,13,15218348,2017,0
4,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,13,15245596,2017,0
0,0,0,1,0.0,1,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,11,0,1,13,15254695,2017,0
12,0,0,0,0.9998766054240137,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,15,3,13,15313688,2017,0
0,0,0,1,0.0,1,0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,1,1,0,13,15355907,2017,0
34,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0,13,15467712,2017,0
18,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,0,13,15484322,2017,0
8,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2,13,15494665,2017,0
0,0,0,0,1.0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,13,15517288,2017,0
0,0,0,1,0.0,1,0,0,1,9.0,0.0,0.0,0.0,0.0,0.0,10,0,3,13,15548676,2017,0
0,0,0,0,0.9999999997210531,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,10,2,1,13,15550590,2017,0
10,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,13,15604069,2017,0
0,0,0,1,0.0,1,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,4,4,6,13,15668471,2017,0
0,0,0,1,0.0,1,0,1,0,5.0,0.0,0.0,0.0,0.0,0.0,20,1,0,13,15683621,2017,0
0,0,0,0,0.9999999999981204,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,5,1,0,13,15688834,2017,0
12,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,2,13,15690474,2017,0
0,0,0,1,0.0,1,0,1,0,7.0,0.0,0.0,0.0,0.0,0.0,0,2,0,13,15703751,2017,0
0,0,0,1,0.0,1,0,1,0,10.0,0.0,0.0,0.0,0.0,0.0,5,5,0,13,15705879,2017,0
0,0,0,0,0.9990889488055994,0,1,0,0,8.0,0.0,0.0,0.0,0.0,0.0,12,2,7,13,15728167,2017,0
8,0,0,0,0.999997739675702,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,13,15760789,2017,0
