count_match_self,count_match_ancestor,count_match_descendant,age_missing_numeric,age_diff_numeric,age_missing_text,age_match_text,gender_missing,gender_diff,match_gene,has_variation,match_variation,match_total_variation,has_other_info,match_other_info,match_human,match_animal,match_not,topicid,docid,year,rel,bm25
0,0,0,1,0.0,1,0,0,0,9.0,0.0,0.0,0.0,1.0,2.0,9,0,3,19,22179561,2017,0.0,30.672684000000004
0,0,0,1,0.0,1,0,1,0,15.0,0.0,0.0,0.0,1.0,10.0,18,3,1,19,22684217,2017,0.0,30.643403999999997
0,0,0,1,0.0,1,0,1,0,15.0,0.0,0.0,0.0,1.0,9.0,15,2,0,19,24762544,2017,2.0,30.643403999999997
0,0,0,1,0.0,1,0,1,0,16.0,0.0,0.0,0.0,1.0,3.0,30,4,0,19,26549034,2017,0.0,30.604794000000002
0,0,0,1,0.0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,2.0,14,2,0,19,26673008,2017,0.0,30.502691
0,0,0,1,0.0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,4.0,10,4,0,19,25806220,2017,0.0,30.466076
0,0,0,1,0.0,1,0,1,0,16.0,0.0,0.0,0.0,1.0,7.0,20,8,1,19,AACR_2012-4574,2017,0.0,30.323318
0,0,0,1,0.0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,9.0,8,1,0,19,23154548,2017,0.0,30.321436
0,0,0,1,0.0,1,0,1,0,6.0,0.0,0.0,0.0,1.0,0.0,9,3,1,19,27367030,2017,0.0,30.317615999999997
0,0,0,0,0.999999694097773,1,0,1,0,13.0,0.0,0.0,0.0,1.0,10.0,15,6,0,19,17397528,2017,0.0,30.263012
0,0,0,1,0.0,1,0,1,0,14.0,0.0,0.0,0.0,1.0,0.0,18,3,2,19,25868865,2017,0.0,30.192078000000002
0,0,0,1,0.0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,1.0,14,2,0,19,23806793,2017,0.0,29.99179
0,0,0,1,0.0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,0.0,9,2,0,19,ASCO_171243-176,2017,0.0,29.971166999999998
0,0,0,1,0.0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,0.0,12,0,0,19,24294370,2017,0.0,29.716115999999996
5,0,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,18,2,0,19,17016444,2017,2.0,29.7002
0,0,0,0,0.9999999999999065,1,0,1,0,21.0,0.0,0.0,0.0,1.0,1.0,22,10,0,19,AACR_2015-4345,2017,0.0,29.60234
0,1,0,1,0.0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,7.0,12,2,0,19,25819384,2017,0.0,29.542564000000002
0,0,0,1,0.0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,0.0,15,3,0,19,26359452,2017,0.0,29.51202
0,0,0,1,0.0,1,0,0,1,5.0,0.0,0.0,0.0,1.0,0.0,8,4,2,19,23205078,2017,0.0,29.458523
0,0,0,1,0.0,1,0,0,0,6.0,0.0,0.0,0.0,1.0,5.0,9,6,2,19,26788508,2017,0.0,29.40212
0,0,0,1,0.0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,8.0,9,6,0,19,26793001,2017,0.0,29.374803999999997
0,0,0,1,0.0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,8.0,10,2,0,19,25086725,2017,0.0,29.374803999999997
6,1,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,1.0,6,5,0,19,26416732,2017,0.0,29.34858
0,0,0,1,0.0,1,0,1,0,18.0,0.0,0.0,0.0,1.0,0.0,22,3,0,19,26015511,2017,0.0,29.24905
0,0,0,1,0.0,1,0,1,0,15.0,0.0,0.0,0.0,1.0,7.0,15,18,0,19,AACR_2012-1876,2017,0.0,29.237823
0,0,0,1,0.0,1,0,0,0,12.0,0.0,0.0,0.0,1.0,2.0,16,1,1,19,ASCO_100448-114,2017,0.0,29.106703000000003
0,0,0,1,0.0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,0.0,10,10,0,19,26896280,2017,0.0,29.080982000000002
0,0,0,1,0.0,1,0,1,0,4.0,0.0,0.0,0.0,1.0,0.0,6,10,0,19,20595807,2017,0.0,29.025913
0,0,0,1,0.0,1,0,1,0,16.0,0.0,0.0,0.0,1.0,10.0,16,4,0,19,AACR_2013-3024,2017,0.0,29.009357
0,0,0,1,0.0,1,0,1,0,4.0,0.0,0.0,0.0,1.0,0.0,8,0,0,19,24513267,2017,0.0,28.960978000000004
0,0,0,1,0.0,1,0,1,0,18.0,0.0,0.0,0.0,1.0,0.0,18,4,0,19,12647309,2017,0.0,28.885376
0,0,0,1,0.0,1,0,1,0,4.0,0.0,0.0,0.0,1.0,0.0,5,5,2,19,24357456,2017,0.0,28.824203000000004
0,0,0,1,0.0,1,0,1,0,3.0,0.0,0.0,0.0,1.0,0.0,17,5,0,19,9226454,2017,0.0,28.818248999999998
0,0,0,1,0.0,1,0,1,0,6.0,0.0,0.0,0.0,1.0,0.0,6,9,0,19,14678983,2017,0.0,28.766987
0,0,0,1,0.0,1,0,1,0,14.0,0.0,0.0,0.0,1.0,0.0,22,4,0,19,11739186,2017,0.0,28.633675
0,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,7,4,1,19,12514106,2017,0.0,28.62841
0,0,0,1,0.0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,9.0,10,3,0,19,AACR_2013-1913,2017,0.0,28.555412
0,1,0,1,0.0,1,0,1,0,5.0,0.0,0.0,0.0,1.0,0.0,11,6,0,19,10918587,2017,0.0,28.552528000000002
0,0,0,1,0.0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,11.0,11,1,0,19,23887299,2017,0.0,28.543652
0,0,0,1,0.0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,5.0,14,10,0,19,23082000,2017,0.0,28.514060999999998
0,0,0,1,0.0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,3.0,18,10,0,19,AACR_2017-1008,2017,0.0,28.483334000000003
0,0,0,1,0.0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,2.0,16,1,0,19,26905262,2017,0.0,28.450321000000002
0,0,0,1,0.0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,0.0,19,8,0,19,20389085,2017,0.0,28.36805
0,0,0,0,0.999999999986112,1,0,1,0,16.0,0.0,0.0,0.0,1.0,10.0,20,2,0,19,AACR_2013-53,2017,0.0,28.347946000000004
8,0,0,0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,19,17716994,2017,0.0,28.313442
0,0,0,1,0.0,1,0,1,0,6.0,0.0,0.0,0.0,1.0,1.0,7,2,0,19,7927944,2017,0.0,28.213571999999996
0,0,0,1,0.0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,7.0,9,11,0,19,24183471,2017,0.0,28.191633000000003
0,0,0,1,0.0,0,0,0,0,7.0,0.0,0.0,0.0,1.0,0.0,8,7,2,19,24925055,2017,0.0,28.184324
0,0,0,1,0.0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,0.0,10,5,0,19,8819125,2017,0.0,28.175055
0,0,0,1,0.0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,0.0,10,10,1,19,25388665,2017,0.0,28.175055
0,0,0,1,0.0,1,0,1,0,12.0,0.0,0.0,0.0,1.0,0.0,12,7,0,19,12708794,2017,0.0,28.172382
0,0,0,1,0.0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,12.0,9,1,0,19,22863309,2017,0.0,28.125328000000003
0,0,0,1,0.0,1,0,1,0,2.0,0.0,0.0,0.0,1.0,0.0,11,1,0,19,15221377,2017,0.0,28.062706
8,0,0,1,0.0,1,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,10,4,0,19,ASCO_166917-176,2017,0.0,28.056725
0,0,0,1,0.0,1,0,1,0,19.0,0.0,0.0,0.0,1.0,0.0,19,1,0,19,15117958,2017,0.0,28.000038
0,0,0,1,0.0,1,0,1,0,5.0,0.0,0.0,0.0,1.0,2.0,6,3,0,19,25332967,2017,0.0,27.914352
0,0,0,1,0.0,1,0,0,1,14.0,0.0,0.0,0.0,1.0,3.0,14,10,4,19,ASCO_52807-74,2017,0.0,27.912651
0,0,0,1,0.0,1,0,0,0,13.0,0.0,0.0,0.0,1.0,6.0,20,4,6,19,ASCO_96760-114,2017,0.0,27.910934
0,0,0,1,0.0,1,0,0,0,2.0,0.0,0.0,0.0,1.0,0.0,2,14,0,19,17137506,2017,0.0,27.881887
0,0,0,1,0.0,1,0,1,0,6.0,0.0,0.0,0.0,1.0,0.0,12,3,0,19,24980830,2017,0.0,27.831809999999997
0,0,0,1,0.0,1,0,1,0,11.0,0.0,0.0,0.0,1.0,0.0,19,7,0,19,26920151,2017,0.0,27.808708000000003
0,0,0,1,0.0,1,0,1,0,6.0,0.0,0.0,0.0,1.0,1.0,9,4,1,19,AACR_2016-2119,2017,0.0,27.803993
0,0,0,1,0.0,0,0,0,1,8.0,0.0,0.0,0.0,1.0,3.0,9,1,2,19,27785367,2017,0.0,27.761549
7,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,6,1,19,9480524,2017,0.0,27.713890000000003
5,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,2,19,9950460,2017,0.0,27.711908
0,0,0,1,0.0,1,0,1,0,5.0,0.0,0.0,0.0,1.0,0.0,6,7,0,19,21952621,2017,0.0,27.592402000000003
0,0,0,1,0.0,1,0,1,0,2.0,0.0,0.0,0.0,1.0,0.0,2,0,1,19,15050910,2017,0.0,27.559085999999997
10,0,0,0,0.9525741268224334,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,19,10916943,2017,0.0,27.554154999999998
5,0,0,0,0.999999999986112,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,19,10074658,2017,0.0,27.533298
0,0,0,1,0.0,1,0,1,0,6.0,0.0,0.0,0.0,1.0,2.0,9,4,0,19,24977006,2017,0.0,27.53264
0,0,0,1,0.0,1,0,1,0,14.0,0.0,0.0,0.0,1.0,4.0,23,16,1,19,ASCO_133725-144,2017,0.0,27.509971999999998
0,0,0,1,0.0,1,0,1,0,6.0,0.0,0.0,0.0,1.0,7.0,8,4,1,19,ASCO_100227-114,2017,0.0,27.493855
14,0,0,0,0.9999999999997455,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,19,19714489,2017,0.0,27.462765
0,0,0,1,0.0,1,0,1,0,11.0,0.0,0.0,0.0,1.0,0.0,11,2,0,19,24157794,2017,0.0,27.451991999999997
0,0,0,1,0.0,1,0,1,0,17.0,0.0,0.0,1.0,1.0,2.0,22,8,1,19,AACR_2013-5466,2017,0.0,27.440279999999998
10,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,19,26977004,2017,0.0,27.439299
0,0,0,1,0.0,1,0,1,0,13.0,0.0,0.0,0.0,1.0,0.0,18,10,1,19,27391347,2017,0.0,27.435623
0,0,0,1,0.0,1,0,1,0,13.0,0.0,0.0,0.0,1.0,1.0,13,3,0,19,20434485,2017,0.0,27.435623
7,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,19,11483450,2017,0.0,27.377495
6,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,19,17950585,2017,0.0,27.363731
0,0,0,1,0.0,1,0,1,0,16.0,0.0,0.0,0.0,1.0,2.0,19,10,0,19,ASCO_86550-111,2017,0.0,27.357864000000003
15,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,5,0,19,9699244,2017,0.0,27.342932
8,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,19,7576989,2017,0.0,27.334396
0,0,0,1,0.0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,17,14,0,19,25116473,2017,0.0,27.290115000000004
7,0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,19,15184825,2017,0.0,27.281643
6,0,0,1,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,19,10528896,2017,0.0,27.281643
12,0,0,0,0.999999694097773,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,6,0,19,3622163,2017,0.0,27.263942999999998
6,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,0,19,6746266,2017,0.0,27.25013
9,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,19,24335688,2017,0.0,27.25013
6,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,5,2,19,27189416,2017,0.0,27.236742
9,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,3,0,1,19,9921937,2017,0.0,27.236593
0,0,0,0,0.9999999999999065,1,0,1,0,9.0,0.0,0.0,0.0,1.0,4.0,13,0,1,19,24853178,2017,0.0,27.214928000000004
4,2,0,0,0.9999999999999065,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,1,19,392384,2017,0.0,27.200645
10,0,0,0,0.999999999986112,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,1,19,20002940,2017,0.0,27.196014
0,1,0,1,0.0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,4.0,7,4,0,19,16807070,2017,0.0,27.194813
8,0,0,1,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,1,19,15743345,2017,0.0,27.171298999999998
8,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0,19,10363432,2017,0.0,27.171298999999998
11,0,0,0,0.9999999999999065,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,8,3,19,23282450,2017,0.0,27.169096000000003
0,0,0,1,0.0,1,0,0,1,5.0,0.0,0.0,0.0,1.0,0.0,16,12,2,19,25089825,2017,0.0,27.163246
5,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,19,23716994,2017,0.0,27.150543
0,0,0,1,0.0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,0.0,9,6,0,19,15050920,2017,0.0,27.144112
6,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,19,23725603,2017,0.0,27.137539
0,0,0,1,0.0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,14.0,12,10,3,19,AACR_2013-4130,2017,0.0,27.129521999999998
14,0,0,1,0.0,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,4,2,19,8249962,2017,0.0,27.128563
0,0,0,1,0.0,1,0,1,0,16.0,0.0,0.0,0.0,1.0,10.0,17,2,0,19,26555375,2017,0.0,27.118763
0,0,0,1,0.0,1,0,1,0,4.0,0.0,0.0,0.0,1.0,0.0,6,3,0,19,24939105,2017,0.0,27.118084000000003
0,0,0,1,0.0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,3.0,15,15,0,19,AACR_2012-1917,2017,0.0,27.113625
0,0,0,1,0.0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,0.0,12,7,0,19,24045665,2017,0.0,27.094223
0,0,0,1,0.0,1,0,1,0,4.0,0.0,0.0,0.0,1.0,0.0,6,0,0,19,26259677,2017,0.0,27.089329
6,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,8,0,19,19444507,2017,0.0,27.088490000000004
0,0,0,1,0.0,0,1,1,0,11.0,0.0,0.0,0.0,1.0,0.0,11,4,0,19,21765395,2017,0.0,27.082779
0,0,0,1,0.0,0,0,1,0,11.0,0.0,0.0,0.0,1.0,0.0,11,11,0,19,15344379,2017,0.0,27.082779
4,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,19,8426990,2017,0.0,27.067815999999997
5,0,0,0,0.999997739675702,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,6,0,19,20700617,2017,0.0,27.06203
9,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,19,21037810,2017,0.0,27.059181
6,0,0,0,0.999999694097773,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,19,18335888,2017,0.0,27.058715999999997
5,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,8,0,19,15859549,2017,0.0,27.058715999999997
8,0,0,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,14,1,19,12752284,2017,0.0,27.04993
6,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,7,1,19,24639430,2017,0.0,27.041687
10,0,0,0,0.9999999999999656,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1,3,4,19,1958974,2017,0.0,27.035553000000004
2,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,19,26347155,2017,0.0,27.027777
0,0,0,1,0.0,0,1,1,0,22.0,0.0,0.0,0.0,1.0,7.0,27,8,1,19,AACR_2016-457,2017,0.0,27.026356
0,0,0,1,0.0,1,0,0,1,15.0,0.0,0.0,0.0,1.0,0.0,21,11,3,19,ASCO_126023-144,2017,0.0,27.020844
0,0,0,1,0.0,1,0,1,0,5.0,0.0,0.0,0.0,1.0,0.0,6,0,0,19,12128225,2017,0.0,26.997790000000002
0,1,0,1,0.0,1,0,1,0,5.0,0.0,0.0,0.0,1.0,0.0,5,5,0,19,26418991,2017,0.0,26.997790000000002
0,0,0,1,0.0,1,0,1,0,3.0,0.0,0.0,0.0,1.0,0.0,8,3,0,19,12194867,2017,0.0,26.997790000000002
5,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,8,0,19,22059907,2017,0.0,26.971634
7,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,0,19,8678508,2017,0.0,26.962028999999998
4,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,2,0,19,25421673,2017,0.0,26.94843
4,0,0,0,0.9933071490757153,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,19,3315160,2017,0.0,26.94394
5,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,19,8965369,2017,0.0,26.913128000000004
6,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,19,21160769,2017,0.0,26.913128000000004
4,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,19,24317327,2017,0.0,26.884945000000002
18,0,0,0,0.9999999999999953,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,8,5,6,19,10458128,2017,0.0,26.878816999999998
7,0,0,0,0.999999999986112,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,0,19,9840100,2017,0.0,26.878696
9,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,4,0,1,19,17061614,2017,0.0,26.86792
9,0,0,1,0.0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,1,19,22292645,2017,0.0,26.845515999999996
0,2,0,1,0.0,1,0,1,0,6.0,0.0,0.0,0.0,1.0,0.0,6,3,1,19,23609419,2017,0.0,26.831139
0,2,0,1,0.0,1,0,1,0,6.0,0.0,0.0,0.0,1.0,0.0,6,0,2,19,24817936,2017,0.0,26.831139
13,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,19,18006797,2017,0.0,26.816729
0,0,0,1,0.0,1,0,1,0,14.0,0.0,0.0,0.0,1.0,0.0,14,8,0,19,26362179,2017,0.0,26.814686
11,0,0,0,0.999999694097773,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,2,19,20593936,2017,0.0,26.796188
4,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,19,26867319,2017,0.0,26.789757
5,0,0,0,0.9999999979388463,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,19,11969233,2017,0.0,26.786789000000002
5,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,12,0,19,21718591,2017,0.0,26.786789000000002
5,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,4,0,19,20683746,2017,0.0,26.786789000000002
12,0,0,0,0.999999694097773,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,25,19,26564699,2017,0.0,26.771988
3,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,7,1,19,20644082,2017,0.0,26.771109999999997
8,0,0,0,0.9999999999981204,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,19,15782998,2017,0.0,26.765999
8,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,7,2,19,21590181,2017,0.0,26.765999
6,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,19,15837733,2017,0.0,26.764874
2,0,0,1,0.0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,0.0,7,27,0,19,24616020,2017,2.0,26.756204999999998
4,0,0,0,0.9999999999999065,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,6,0,19,12487882,2017,0.0,26.731678000000002
5,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,19,14983592,2017,0.0,26.731678000000002
0,0,0,1,0.0,1,0,1,0,7.0,0.0,0.0,0.0,1.0,0.0,8,1,0,19,25923916,2017,0.0,26.706528000000002
0,0,0,1,0.0,1,0,1,0,8.0,0.0,0.0,0.0,1.0,6.0,9,2,0,19,24584974,2017,0.0,26.706528000000002
6,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,2,19,7987645,2017,0.0,26.700808000000002
8,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,2,0,19,9106701,2017,0.0,26.680027000000003
7,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,2,19,15119114,2017,0.0,26.680027000000003
8,0,0,0,0.9990889488055994,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,19,9662264,2017,0.0,26.680027000000003
5,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,10,3,19,21829061,2017,0.0,26.676403000000004
0,0,0,1,0.0,1,0,1,0,13.0,0.0,0.0,0.0,1.0,12.0,15,7,0,19,25433983,2017,0.0,26.674740000000003
4,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,19,9628952,2017,0.0,26.6739
7,1,0,1,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,5,3,19,9138348,2017,0.0,26.643976000000002
7,0,0,1,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,19,22289950,2017,0.0,26.637054
18,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,6,2,1,19,25841492,2017,0.0,26.628662
11,0,0,0,0.9933071490757153,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,6,1,19,17249455,2017,0.0,26.628662
0,0,0,1,0.0,1,0,1,0,5.0,0.0,0.0,0.0,1.0,0.0,5,15,0,19,24305876,2017,0.0,26.612735999999998
4,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,4,0,19,16389149,2017,0.0,26.598545
7,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,19,27061803,2017,0.0,26.584521999999996
10,0,0,0,0.9999999999999065,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,8,4,19,19897840,2017,0.0,26.581821
0,1,0,1,0.0,1,0,1,0,9.0,0.0,0.0,0.0,1.0,0.0,9,1,0,19,26464698,2017,0.0,26.579791999999998
0,1,0,1,0.0,1,0,1,0,10.0,0.0,0.0,0.0,1.0,0.0,11,8,0,19,22875613,2017,0.0,26.579791999999998
5,0,0,0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,19,12421722,2017,0.0,26.574447999999997
5,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0,19,9757628,2017,0.0,26.574447999999997
9,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,8,1,0,19,16629258,2017,0.0,26.573590000000003
8,0,0,1,0.0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0,3,1,19,20420944,2017,0.0,26.573590000000003
6,0,0,0,0.999999694097773,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,19,10750881,2017,0.0,26.571609999999996
4,0,0,0,0.9999999999999065,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,19,15655609,2017,0.0,26.538473
10,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,19,19892375,2017,0.0,26.52259
0,0,0,1,0.0,1,0,1,0,4.0,0.0,0.0,0.0,1.0,0.0,14,3,0,19,17761769,2017,0.0,26.51653
9,0,0,1,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,5,19,16138170,2017,0.0,26.501820000000002
4,0,0,0,0.9933071490757153,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,0,19,19793566,2017,0.0,26.484942999999998
4,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,19,24960717,2017,0.0,26.484942999999998
5,0,0,1,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,2,19,3981802,2017,0.0,26.460829999999998
5,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,19,3599460,2017,0.0,26.458384999999996
0,0,0,1,0.0,1,0,1,0,4.0,0.0,0.0,0.0,1.0,0.0,5,11,0,19,19920824,2017,0.0,26.458153000000003
0,0,0,1,0.0,1,0,1,0,4.0,0.0,0.0,0.0,1.0,4.0,4,3,0,19,11389083,2017,0.0,26.458153000000003
7,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,4,0,19,18669515,2017,0.0,26.455015000000003
5,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0,19,15726502,2017,0.0,26.452915
10,0,0,1,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,5,19,24716480,2017,0.0,26.451046
14,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,3,3,4,19,11207507,2017,0.0,26.445947999999998
12,0,0,1,0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,1,19,24294513,2017,0.0,26.435897999999998
7,1,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0,2,1,19,6263445,2017,0.0,26.427666
6,0,0,0,0.9999999999999065,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,8,19,26298897,2017,0.0,26.427666
7,0,0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,7,1,1,19,10980985,2017,0.0,26.427666
