match_gene,has_variation,match_variation,match_total_variation,has_other_info,match_other_info,topicid,docid,label
4,0,0,0,1,13,23,19329485,Missing Variant
8,0,0,0,1,8,23,19340009,Exact
5,0,0,0,1,13,23,19395652,Exact
13,0,0,0,1,10,23,19478684,Missing Variant
2,0,0,0,1,7,23,19493313,Different Variant
10,0,0,0,1,11,23,19635806,Missing Variant
1,0,0,1,1,16,23,19679016,Exact
1,0,0,1,1,2,23,19798057,Missing Variant
31,0,0,0,1,14,23,19903340,Different Variant
0,0,0,0,1,15,23,20048081,Missing Gene
0,0,0,2,1,9,23,20118982,Missing Gene
7,0,0,0,1,15,23,20378992,Different Variant
2,0,0,1,1,9,23,20441994,Missing Variant
8,0,0,2,1,26,23,20631067,Missing Variant
4,0,0,0,1,17,23,20711233,Missing Variant
3,0,0,1,1,22,23,20827424,Missing Variant
1,0,0,1,1,14,23,20848731,Missing Variant
2,0,0,0,1,14,23,20881029,Missing Variant
1,0,0,0,1,14,23,20924094,Missing Variant
9,0,0,0,1,18,23,21236500,Exact
17,0,0,0,1,18,23,21317224,Missing Variant
4,0,0,0,1,42,23,21624358,Missing Variant
6,0,0,0,1,15,23,21686270,Missing Variant
3,0,0,0,1,13,23,21725359,Missing Variant
1,0,0,0,1,10,23,21826607,Exact
15,0,0,0,1,26,23,21828076,Exact
0,0,0,1,1,15,23,22004131,Missing Gene
11,0,0,0,1,11,23,22076652,Missing Variant
15,0,0,0,1,26,23,22150431,Missing Variant
0,0,0,1,1,6,23,22172720,Missing Variant
1,0,0,0,1,14,23,22241959,Missing Variant
7,0,0,1,1,23,23,22394497,Exact
5,0,0,1,1,8,23,22846175,Exact
1,0,0,0,1,16,23,22880048,Missing Variant
17,0,0,1,1,22,23,22949843,Missing Variant
8,0,0,0,1,23,23,23030486,Exact
1,0,0,2,1,11,23,23031422,Missing Variant
3,0,0,2,1,15,23,23039341,Missing Variant
1,0,0,0,1,30,23,23150596,Exact
1,0,0,0,1,10,23,23222563,Missing Variant
0,0,0,0,1,13,23,23330781,Missing Gene
0,0,0,0,1,24,23,23454897,Missing Gene
10,0,0,1,1,13,23,23564767,Missing Variant
8,0,0,0,1,15,23,23648148,Missing Variant
7,0,0,0,1,15,23,23662813,Missing Variant
3,0,0,0,1,10,23,23833299,Missing Variant
14,0,0,0,1,9,23,23936141,Missing Variant
2,0,0,0,1,14,23,24133630,Missing Variant
10,0,0,3,1,15,23,24141770,Missing Variant
3,0,0,0,1,3,23,24168499,Missing Variant
8,0,0,1,1,18,23,24200692,Different Variant
10,0,0,0,1,15,23,24366426,Exact
0,0,0,1,1,14,23,24463461,Missing Gene
15,0,0,0,1,14,23,24743220,Missing Variant
12,0,0,0,1,10,23,24830350,Different Variant
0,0,0,0,1,17,23,24831529,Missing Gene
3,0,0,1,1,15,23,24840574,Missing Variant
14,0,0,2,1,22,23,25088603,Exact
3,0,0,0,1,5,23,25165098,Exact
1,0,0,0,1,4,23,25189354,Missing Variant
6,0,0,0,1,9,23,25240598,Missing Variant
1,0,0,3,1,12,23,25277183,Missing Variant
1,0,0,0,1,12,23,25339196,Missing Variant
0,0,0,1,1,10,23,25361747,Missing Variant
4,0,0,0,1,12,23,25646931,Missing Variant
0,0,0,0,1,13,23,25673642,Missing Variant
2,0,0,0,1,13,23,25712345,Missing Variant
11,0,0,0,1,20,23,25724568,Missing Variant
0,0,0,0,1,0,23,25795410,Missing Gene
0,0,0,1,1,19,23,25823918,Missing Gene
6,0,0,0,1,12,23,25832654,Missing Variant
0,0,0,0,1,9,23,25934889,Missing Variant
4,0,0,0,1,13,23,26028029,Missing Variant
4,0,0,0,1,7,23,26112748,Missing Variant
0,0,0,0,1,12,23,26141621,Missing Gene
0,0,0,3,1,4,23,26313415,Missing Gene
8,0,0,0,1,20,23,26577700,Exact
6,0,0,1,1,15,23,26645196,Missing Variant
9,0,0,0,1,10,23,26731559,Missing Variant
11,0,0,1,1,15,23,26854490,Missing Variant
0,0,0,0,1,9,23,26923591,Missing Variant
2,0,0,3,1,17,23,26970965,Missing Variant
1,0,0,2,1,7,23,27188223,Missing Variant
0,0,0,0,1,13,23,27341128,Missing Variant
2,0,0,0,1,5,23,27589875,Missing Variant
5,0,0,1,1,16,23,27622019,Missing Variant
3,0,0,0,1,13,23,27655717,Missing Variant
2,0,0,1,1,14,23,27718503,Missing Variant
8,0,0,1,1,16,23,27746632,Missing Variant
0,0,0,1,1,13,23,27769635,Missing Gene
6,0,0,1,1,10,23,9140396,Missing Variant
16,0,0,6,1,22,23,9467011,Missing Variant
8,0,0,1,1,16,23,9689095,Different Variant
10,0,0,0,1,6,23,9692547,Missing Variant
6,0,0,4,1,8,23,9764804,Missing Variant
0,0,0,0,1,15,24,10720773,Exact
1,0,0,0,1,12,24,10801912,Exact
1,0,0,0,1,12,24,11198475,Exact
0,0,0,3,1,9,24,11208852,Missing Gene
0,0,0,1,1,9,24,11241315,Missing Gene
3,0,0,0,1,13,24,11516998,Missing Variant
0,0,0,0,1,14,24,11585736,Exact
1,0,0,0,1,8,24,11795437,Exact
0,0,0,0,1,10,24,12120226,Missing Gene
2,0,0,0,1,5,24,12172864,Missing Gene
1,0,0,0,1,11,24,12584176,Exact
5,0,0,1,1,19,24,12740057,Exact
1,0,0,0,1,7,24,14689240,Missing Gene
0,0,0,0,1,11,24,15374630,Exact
0,0,0,1,1,21,24,15980208,Missing Gene
0,0,0,2,1,17,24,15986137,Missing Gene
0,0,0,0,1,19,24,16272170,Missing Gene
0,0,0,0,1,16,24,16528364,Missing Gene
13,0,0,1,1,18,24,16804979,Exact
0,0,0,0,1,16,24,17208263,Missing Gene
0,0,0,1,1,13,24,20350535,Missing Gene
0,0,0,0,1,18,24,20375924,Missing Gene
15,0,0,0,1,14,24,21207416,Missing Variant
0,0,0,1,1,17,24,21738656,Missing Gene
0,0,0,3,1,1,24,22196267,Missing Gene
0,0,0,0,1,12,24,23052696,Missing Gene
0,0,0,10,1,9,24,23271725,Missing Gene
0,0,0,1,1,6,24,23370861,Missing Gene
0,0,0,1,1,26,24,23821189,Missing Gene
0,0,0,2,1,26,24,23887304,Missing Gene
0,0,0,0,1,14,24,24133630,Missing Gene
14,0,0,0,1,25,24,24200292,Exact
3,0,0,0,1,7,24,24507628,Exact
0,0,0,0,1,9,24,24557030,Missing Gene
0,0,0,0,1,3,24,24928310,Missing Gene
0,0,0,0,1,0,24,25399552,Missing Gene
0,0,0,0,1,17,24,25549844,Missing Gene
3,0,0,0,1,9,24,25886620,Missing Gene
0,0,0,0,1,11,24,25909218,Missing Gene
0,0,0,0,1,12,24,26141621,Missing Gene
0,0,0,1,1,15,24,26246476,Missing Gene
0,0,0,0,1,22,24,26405815,Missing Gene
8,0,0,0,1,4,24,26681652,Missing Gene
10,0,0,2,1,7,24,27065015,Missing Variant
0,0,0,0,1,3,24,27137746,Missing Gene
0,0,0,0,1,5,24,27226502,Missing Gene
0,0,0,1,1,19,24,27464255,Missing Gene
0,0,0,0,1,16,24,8641848,Missing Gene
0,0,0,0,1,11,24,9499780,Missing Gene
0,0,0,0,1,1229,25,10470221,Missing Gene
8,0,0,0,1,1994,25,10561230,Exact
8,0,0,0,1,1492,25,11279638,Exact
2,0,0,0,1,1627,25,11725209,Exact
6,0,0,0,1,1699,25,11778756,Exact
2,0,0,0,1,1611,25,12569284,Exact
7,0,0,0,1,1817,25,15280926,Exact
5,0,0,0,1,1735,25,15337983,Exact
0,0,0,0,1,1686,25,15577328,Missing Gene
1,0,0,0,1,1383,25,15657726,Missing Variant
1,0,0,0,1,1447,25,16054123,Different Variant
0,0,0,0,1,1620,25,16969355,Missing Gene
5,0,0,0,1,1494,25,17276671,Missing Variant
3,0,0,0,1,1176,25,17348447,Exact
0,0,0,0,1,1833,25,17962723,Missing Gene
11,0,0,0,1,1913,25,18454690,Missing Gene
4,0,0,0,1,1528,25,18596385,Missing Gene
0,0,0,0,1,551,25,19039588,Missing Gene
16,0,0,0,1,1780,25,19088479,Exact
8,0,0,0,1,1600,25,19104452,Exact
17,0,0,0,1,1888,25,19419855,Exact
12,0,0,0,1,2221,25,19838163,Exact
4,0,0,0,1,1775,25,20232446,Exact
7,0,0,0,1,1209,25,20592382,Exact
3,0,0,0,1,1996,25,21472716,Exact
8,0,0,0,1,1775,25,21917447,Exact
1,0,0,0,1,1441,25,21954736,Missing Gene
16,0,0,0,1,1497,25,2229651,Exact
5,0,0,0,1,1487,25,22782342,Exact
7,0,0,0,1,1577,25,22892192,Exact
10,0,0,0,1,1823,25,23907232,Missing Variant
7,0,0,0,1,2301,25,24072776,Missing Gene
2,0,0,0,1,1376,25,24333389,Missing Gene
0,0,0,0,1,1439,25,2564230,Missing Gene
0,0,0,0,1,1755,25,25695689,Missing Gene
6,0,0,0,1,1733,25,25984930,Exact
0,0,0,0,1,1780,25,26002577,Missing Gene
0,0,0,0,1,1538,25,26237765,Missing Gene
0,0,0,0,1,1323,25,26426765,Missing Gene
23,0,0,0,1,2031,25,26680885,Missing Gene
0,0,0,0,1,1773,25,27206057,Missing Gene
7,0,0,0,1,1485,25,27217285,Missing Gene
7,0,0,0,1,1615,25,27309261,Exact
8,0,0,0,1,992,25,2904916,Exact
9,0,0,0,1,1399,25,3232209,Missing Variant
9,0,0,0,1,1186,25,3258807,Missing Gene
0,0,0,0,1,1069,25,6130162,Missing Gene
8,0,0,0,1,1030,25,6821850,Exact
6,0,0,0,1,883,25,8339623,Missing Variant
0,0,0,0,1,747,25,9155061,Missing Gene
3,0,0,0,1,1846,25,9508197,Exact
3,0,0,0,0,0,26,18450602,Exact
0,0,0,0,0,0,26,18946061,Missing Gene
1,0,0,0,0,0,26,20619739,Exact
7,0,0,3,0,0,26,20736745,Exact
0,0,0,0,0,0,26,21084825,Missing Gene
1,0,0,0,0,0,26,21208841,Missing Gene
0,0,0,0,0,0,26,21285867,Missing Gene
8,0,0,0,0,0,26,21615881,Exact
0,0,0,0,0,0,26,22210091,Missing Gene
1,0,0,0,0,0,26,22264223,Missing Gene
8,0,0,0,0,0,26,22427190,Exact
1,0,0,0,0,0,26,22617127,Missing Gene
0,0,0,0,0,0,26,23074403,Missing Gene
2,0,0,0,0,0,26,23274911,Exact
0,0,0,0,0,0,26,23374602,Missing Gene
7,0,0,2,0,0,26,23400451,Different Variant
4,0,0,0,0,0,26,23429431,Missing Gene
0,0,0,0,0,0,26,23547747,Missing Gene
3,0,0,1,0,0,26,23666916,Missing Gene
1,0,0,0,0,0,26,23722667,Missing Gene
1,0,0,0,0,0,26,23725851,Missing Gene
8,0,0,1,0,0,26,23821376,Exact
7,0,0,0,0,0,26,24006859,Exact
2,0,0,0,0,0,26,24024839,Exact
1,0,0,0,0,0,26,24025413,Missing Gene
1,0,0,0,0,0,26,24379162,Missing Gene
6,0,0,0,0,0,26,24666267,Exact
2,0,0,0,0,0,26,24687833,Missing Gene
0,0,0,0,0,0,26,24772300,Missing Gene
9,0,0,0,0,0,26,24774510,Exact
13,0,0,0,0,0,26,24806288,Exact
9,0,0,0,0,0,26,24806883,Exact
1,0,0,0,0,0,26,25115304,Missing Gene
4,0,0,0,0,0,26,25246275,Exact
3,0,0,1,0,0,26,25361812,Exact
1,0,0,0,0,0,26,25686118,Missing Gene
10,0,0,0,0,0,26,25736262,Exact
4,0,0,0,0,0,26,25851630,Missing Gene
0,0,0,2,0,0,26,25854399,Missing Gene
2,0,0,0,0,0,26,25865669,Exact
2,0,0,0,0,0,26,26438111,Exact
1,0,0,0,0,0,26,26463710,Exact
2,0,0,0,0,0,26,26471487,Exact
2,0,0,0,0,0,26,26508446,Exact
1,0,0,0,0,0,26,26869800,Missing Gene
4,0,0,0,0,0,26,26989027,Exact
0,0,0,0,0,0,26,26991109,Missing Gene
2,0,0,0,0,0,26,27002107,Missing Gene
1,0,0,0,0,0,26,27004837,Missing Gene
5,0,0,0,0,0,26,27074743,Exact
3,0,0,0,0,0,26,27089049,Exact
1,0,0,0,0,0,26,27155924,Missing Gene
2,0,0,0,0,0,26,27283768,Exact
2,0,0,0,0,0,26,27284437,Missing Gene
1,0,0,2,0,0,26,27358379,Exact
6,0,0,0,0,0,26,27394063,Exact
2,0,0,0,0,0,26,27570430,Exact
12,0,0,5,0,0,26,27636997,Exact
1,0,0,0,0,0,26,27737711,Exact
7,0,0,0,0,0,26,27791198,Exact
5,0,0,0,0,0,26,27815357,Exact
5,0,0,2,0,0,27,10022819,Exact
1,0,0,0,0,0,27,10095809,Exact
0,0,0,0,0,0,27,10200298,Missing Gene
3,0,0,0,0,0,27,10225670,Exact
10,0,0,0,0,0,27,10367632,Exact
9,0,0,0,0,0,27,10389862,Different Variant
1,0,0,0,0,0,27,10392193,Exact
3,0,0,3,0,0,27,10445857,Exact
3,0,0,0,0,0,27,10462620,Exact
7,0,0,0,0,0,27,10522989,Exact
3,0,0,0,0,0,27,10575840,Exact
7,0,0,0,0,0,27,10622534,Exact
9,0,0,2,0,0,27,10679286,Exact
5,0,0,0,0,0,27,10822219,Exact
12,0,0,0,0,0,27,10822229,Exact
1,0,0,0,0,0,27,10832112,Exact
17,0,0,0,0,0,27,10871866,Exact
8,0,0,0,0,0,27,10882153,Exact
4,0,0,0,0,0,27,10951350,Exact
9,0,0,0,0,0,27,11073534,Exact
2,0,0,0,0,0,27,11194546,Exact
5,0,0,0,0,0,27,11232035,Missing Gene
5,0,0,0,0,0,27,11269881,Exact
3,0,0,0,0,0,27,11331212,Exact
1,0,0,0,0,0,27,11370543,Exact
5,0,0,0,0,0,27,11386462,Exact
3,0,0,0,0,0,27,11392493,Exact
5,0,0,0,0,0,27,11502806,Exact
2,0,0,0,0,0,27,11747285,Exact
20,0,0,0,0,0,27,11839664,Exact
16,0,0,0,0,0,27,11849247,Exact
3,0,0,0,0,0,27,11900218,Exact
6,0,0,0,0,0,27,12094702,Exact
2,0,0,0,0,0,27,12182057,Exact
1,0,0,0,0,0,27,12194927,Exact
13,0,0,0,0,0,27,12604374,Exact
2,0,0,0,0,0,27,12659362,Exact
3,0,0,0,0,0,27,12673960,Exact
3,0,0,0,0,0,27,12811413,Exact
7,0,0,0,0,0,27,14555929,Exact
4,0,0,0,0,0,27,14557476,Missing Gene
2,0,0,0,0,0,27,14962731,Missing Gene
7,0,0,0,0,0,27,15251615,Exact
7,0,0,0,0,0,27,15271413,Exact
30,0,0,1,0,0,27,15277225,Exact
1,0,0,0,0,0,27,15355445,Exact
18,0,0,0,0,0,27,15368067,Exact
9,0,0,0,0,0,27,15523405,Exact
5,0,0,0,0,0,27,15588382,Exact
0,0,0,0,0,0,27,15632018,Exact
1,0,0,0,0,0,27,15658665,Exact
1,0,0,0,0,0,27,1569189,Exact
38,0,0,0,0,0,27,15785245,Different Variant
6,0,0,0,0,0,27,15844786,Exact
1,0,0,0,0,0,27,15853229,Exact
7,0,0,0,0,0,27,15991157,Exact
1,0,0,0,0,0,27,16158949,Exact
3,0,0,0,0,0,27,16162881,Exact
1,0,0,0,0,0,27,16209369,Exact
4,0,0,0,0,0,27,16226978,Exact
4,0,0,0,0,0,27,16230779,Exact
3,0,0,0,0,0,27,16343103,Exact
0,0,0,0,0,0,27,16370559,Exact
4,0,0,0,0,0,27,16503023,Exact
10,0,0,0,0,0,27,16532227,Exact
7,0,0,0,0,0,27,16649977,Exact
13,0,0,0,0,0,27,16707008,Missing Gene
12,0,0,0,0,0,27,16712668,Exact
5,0,0,0,0,0,27,16736292,Exact
7,0,0,0,0,0,27,16758654,Exact
7,0,0,0,0,0,27,16813162,Exact
4,0,0,0,0,0,27,16868135,Exact
1,0,0,0,0,0,27,16882502,Exact
5,0,0,0,0,0,27,16955009,Exact
6,0,0,0,0,0,27,17019434,Exact
18,0,0,0,0,0,27,17270245,Exact
8,0,0,0,0,0,27,17270543,Exact
3,0,0,0,0,0,27,17391636,Exact
1,0,0,0,0,0,27,17426901,Exact
4,0,0,0,0,0,27,17466010,Exact
0,0,0,0,0,0,27,17551473,Exact
3,0,0,0,0,0,27,17572372,Exact
1,0,0,0,0,0,27,17610518,Exact
0,0,0,0,0,0,27,17673130,Exact
9,0,0,0,0,0,27,17895320,Exact
3,0,0,0,0,0,27,17897902,Exact
8,0,0,0,0,0,27,17952863,Exact
9,0,0,1,0,0,27,18062802,Exact
12,0,0,1,0,0,27,18073307,Exact
10,0,0,0,0,0,27,18322301,Exact
4,0,0,0,0,0,27,18327036,Exact
17,0,0,1,0,0,27,18365214,Exact
7,0,0,0,0,0,27,18402529,Exact
4,0,0,0,0,0,27,18445656,Exact
1,0,0,0,0,0,27,18463043,Exact
3,0,0,0,0,0,27,18502338,Exact
0,0,0,0,0,0,27,18515739,Exact
1,0,0,0,0,0,27,18631007,Exact
5,0,0,0,0,0,27,18771606,Exact
10,0,0,0,0,0,27,18805915,Exact
5,0,0,0,0,0,27,18976163,Exact
1,0,0,0,0,0,27,18979455,Exact
20,0,0,1,0,0,27,18984779,Exact
1,0,0,0,0,0,27,19062722,Exact
9,0,0,0,0,0,27,19075852,Exact
1,0,0,0,0,0,27,19088696,Missing Gene
0,0,0,0,0,0,27,19160863,Missing Gene
4,0,0,0,0,0,27,19374919,Exact
12,0,0,0,0,0,27,19401695,Exact
7,0,0,0,0,0,27,19443294,Exact
3,0,0,0,0,0,27,19468197,Exact
8,0,0,0,0,0,27,19522829,Exact
3,0,0,0,0,0,27,19744457,Exact
16,0,0,0,0,0,27,19934298,Exact
8,0,0,0,0,0,27,20013610,Exact
3,0,0,0,0,0,27,20065189,Exact
5,0,0,0,0,0,27,20083156,Exact
3,0,0,0,0,0,27,20380254,Exact
5,0,0,0,0,0,27,20627492,Exact
5,0,0,0,0,0,27,20712590,Exact
4,0,0,0,0,0,27,20713208,Exact
10,0,0,0,0,0,27,21054478,Exact
4,0,0,0,0,0,27,21134556,Exact
5,0,0,0,0,0,27,21150841,Exact
8,0,0,1,0,0,27,21422198,Exact
4,0,0,1,0,0,27,21460789,Exact
5,0,0,0,0,0,27,21479187,Exact
3,0,0,0,0,0,27,21606412,Exact
3,0,0,0,0,0,27,21688339,Exact
15,0,0,0,0,0,27,21867742,Exact
9,0,0,0,0,0,27,22111543,Exact
5,0,0,0,0,0,27,22183190,Exact
1,0,0,0,0,0,27,22233555,Exact
7,0,0,0,0,0,27,22274720,Exact
6,0,0,0,0,0,27,22312249,Exact
5,0,0,0,0,0,27,22343387,Exact
6,0,0,0,0,0,27,22345297,Exact
7,0,0,0,0,0,27,22584703,Exact
4,0,0,0,0,0,27,22654561,Exact
2,0,0,0,0,0,27,22866152,Exact
3,0,0,0,0,0,27,22946486,Exact
12,0,0,0,0,0,27,23461584,Exact
7,0,0,0,0,0,27,23660264,Exact
8,0,0,0,0,0,27,23660265,Exact
5,0,0,0,0,0,27,23676418,Exact
12,0,0,1,0,0,27,23705946,Exact
4,0,0,0,0,0,27,23849459,Exact
1,0,0,0,0,0,27,24316908,Exact
6,0,0,0,0,0,27,24699996,Exact
4,0,0,0,0,0,27,24782993,Exact
0,0,0,0,0,0,27,25318585,Different Variant
6,0,0,0,0,0,27,25501606,Exact
9,0,0,0,0,0,27,25546157,Exact
0,0,0,0,0,0,27,25565272,Different Variant
7,0,0,0,0,0,27,25824727,Exact
5,0,0,0,0,0,27,25903693,Exact
5,0,0,0,0,0,27,26076779,Exact
6,0,0,0,0,0,27,26247112,Exact
13,0,0,1,0,0,27,26254625,Exact
8,0,0,0,0,0,27,26285815,Exact
5,0,0,0,0,0,27,26349338,Exact
2,0,0,0,0,0,27,26494392,Exact
8,0,0,0,0,0,27,26758973,Exact
3,0,0,0,0,0,27,26839093,Exact
24,0,0,0,0,0,27,26868437,Exact
27,0,0,0,0,0,27,26918339,Exact
3,0,0,0,0,0,27,27083464,Exact
15,0,0,1,0,0,27,27468888,Exact
5,0,0,0,0,0,27,27539727,Exact
5,0,0,0,0,0,27,27673361,Exact
0,0,0,0,0,0,27,27754959,Missing Gene
5,0,0,2,0,0,27,27807060,Exact
7,0,0,1,0,0,27,27847096,Exact
7,0,0,0,0,0,27,7563185,Exact
4,0,0,0,0,0,27,7845675,Exact
4,0,0,0,0,0,27,7906866,Exact
6,0,0,0,0,0,27,8557249,Exact
3,0,0,0,0,0,27,8563482,Exact
3,0,0,0,0,0,27,8582691,Exact
6,0,0,0,0,0,27,8600671,Exact
7,0,0,0,0,0,27,8625130,Exact
0,0,0,0,0,0,27,8636377,Exact
5,0,0,0,0,0,27,8640806,Exact
3,0,0,0,0,0,27,8797874,Exact
7,0,0,0,0,0,27,8884827,Exact
3,0,0,0,0,0,27,8984233,Exact
0,0,0,0,0,0,27,9081799,Exact
4,0,0,0,0,0,27,9146685,Exact
2,0,0,0,0,0,27,9167953,Exact
6,0,0,0,0,0,27,9223675,Exact
22,0,0,0,0,0,27,9384613,Exact
9,0,0,0,0,0,27,9621513,Exact
6,0,0,0,0,0,27,9706252,Exact
1,0,0,0,0,0,27,9841744,Exact
8,0,0,0,0,0,27,9868860,Exact
4,0,0,0,0,0,27,9881336,Exact
0,0,0,0,0,0,28,10222436,Missing Gene
0,0,0,0,0,0,28,10224211,Missing Gene
0,0,0,0,0,0,28,10448297,Missing Gene
0,0,0,0,0,0,28,10462038,Missing Gene
0,0,0,0,0,0,28,10760774,Missing Gene
0,0,0,0,0,0,28,10773924,Missing Gene
10,0,0,0,0,0,28,10793082,Exact
0,0,0,0,0,0,28,10935473,Missing Gene
0,0,0,0,0,0,28,11094311,Missing Gene
0,0,0,0,0,0,28,11107180,Missing Gene
0,0,0,0,0,0,28,11260505,Missing Gene
0,0,0,0,0,0,28,11395384,Missing Gene
21,0,0,0,0,0,28,11943732,Exact
7,0,0,0,0,0,28,12122009,Exact
0,0,0,0,0,0,28,12256,Missing Gene
9,0,0,0,0,0,28,12657933,Exact
0,0,0,0,0,0,28,12773750,Missing Gene
12,0,0,0,0,0,28,12816858,Exact
9,0,0,0,0,0,28,12920229,Exact
0,0,0,0,0,0,28,14596693,Missing Gene
0,0,0,0,0,0,28,15133183,Missing Gene
0,0,0,0,0,0,28,15234382,Missing Gene
0,0,0,0,0,0,28,15390183,Missing Gene
0,0,0,0,0,0,28,15468309,Missing Gene
0,0,0,0,0,0,28,15867224,Missing Gene
3,0,0,0,0,0,28,15902287,Exact
11,0,0,0,0,0,28,15972965,Exact
3,0,0,0,0,0,28,16049513,Exact
0,0,0,0,0,0,28,16097449,Missing Gene
0,0,0,0,0,0,28,16381510,Missing Gene
0,0,0,0,0,0,28,16502263,Missing Gene
0,0,0,0,0,0,28,16683887,Missing Gene
0,0,0,0,0,0,28,16822308,Missing Gene
0,0,0,0,0,0,28,17183845,Missing Gene
7,0,0,0,0,0,28,17320171,Exact
1,0,0,0,0,0,28,17327916,Exact
0,0,0,0,0,0,28,17356400,Missing Gene
0,0,0,0,0,0,28,1741160,Missing Gene
16,0,0,0,0,0,28,17611412,Exact
0,0,0,0,0,0,28,17706038,Missing Gene
0,0,0,0,0,0,28,17947461,Missing Gene
0,0,0,0,0,0,28,18056449,Missing Gene
0,0,0,0,0,0,28,18242317,Missing Gene
0,0,0,0,0,0,28,18280285,Missing Gene
0,0,0,0,0,0,28,18421709,Missing Gene
0,0,0,0,0,0,28,18649370,Missing Gene
7,0,0,0,0,0,28,18724359,Exact
10,0,0,0,0,0,28,18923523,Exact
9,0,0,0,0,0,28,18923524,Exact
9,0,0,5,0,0,28,18923525,Exact
7,0,0,0,0,0,28,18990089,Exact
7,0,0,0,0,0,28,19656550,Exact
0,0,0,0,0,0,28,19688062,Missing Gene
0,0,0,0,0,0,28,19719941,Missing Gene
5,0,0,0,0,0,28,19917480,Exact
0,0,0,0,0,0,28,20225331,Missing Gene
10,0,0,0,0,0,28,20406193,Exact
10,0,0,0,0,0,28,20576349,Exact
0,0,0,0,0,0,28,20658962,Missing Gene
0,0,0,0,0,0,28,20811720,Missing Gene
0,0,0,0,0,0,28,2085662,Missing Gene
6,0,0,0,0,0,28,20934803,Exact
7,0,0,0,0,0,28,20957039,Exact
14,0,0,4,0,0,28,21030459,Exact
0,0,0,0,0,0,28,21060896,Missing Gene
10,0,0,0,0,0,28,21164297,Exact
0,0,0,0,0,0,28,21170823,Missing Gene
9,0,0,0,0,0,28,21205076,Exact
0,0,0,0,0,0,28,21295685,Missing Gene
24,0,0,0,0,0,28,21625996,Exact
25,0,0,0,0,0,28,21632861,Exact
0,0,0,0,0,0,28,21683062,Missing Gene
9,0,0,0,0,0,28,21734404,Exact
0,0,0,0,0,0,28,21822304,Missing Gene
12,0,0,0,0,0,28,21829174,Exact
7,0,0,2,0,0,28,21838707,Exact
0,0,0,0,0,0,28,21922652,Missing Gene
9,0,0,2,0,0,28,21940108,Exact
8,0,0,3,0,0,28,21945349,Exact
5,0,0,0,0,0,28,21989914,Exact
0,0,0,0,0,0,28,22052359,Missing Gene
10,0,0,5,0,0,28,22072639,Exact
10,0,0,1,0,0,28,22085494,Exact
11,0,0,3,0,0,28,22086496,Exact
3,0,0,0,0,0,28,22135231,Exact
26,0,0,2,0,0,28,22192458,Exact
14,0,0,0,0,0,28,22203052,Exact
4,0,0,0,0,0,28,22246491,Missing Gene
16,0,0,0,0,0,28,22249260,Exact
2,0,0,0,0,0,28,22252991,Exact
14,0,0,0,0,0,28,22266870,Exact
9,0,0,0,0,0,28,22286764,Exact
1,0,0,0,0,0,28,22367537,Missing Gene
3,0,0,0,0,0,28,22439928,Exact
4,0,0,0,0,0,28,22439933,Exact
19,0,0,3,0,0,28,22479414,Exact
9,0,0,0,0,0,28,22585002,Exact
6,0,0,3,0,0,28,22588779,Exact
2,0,0,0,0,0,28,22589483,Exact
9,0,0,0,0,0,28,22614325,Exact
12,0,0,4,0,0,28,22764207,Exact
9,0,0,8,0,0,28,22789543,Exact
8,0,0,0,0,0,28,22907048,Exact
1,0,0,0,0,0,28,22934706,Exact
6,0,0,0,0,0,28,22968692,Exact
0,0,0,0,0,0,28,23042116,Missing Gene
9,0,0,0,0,0,28,23084186,Exact
6,0,0,0,0,0,28,23092569,Exact
16,0,0,0,0,0,28,23104988,Exact
10,0,0,0,0,0,28,23139213,Exact
2,0,0,0,0,0,28,23255319,Exact
1,0,0,0,0,0,28,23329364,Exact
10,0,0,0,0,0,28,23360421,Exact
0,0,0,0,0,0,28,23598171,Exact
4,0,0,0,0,0,28,23625438,Exact
1,0,0,0,0,0,28,23692586,Missing Gene
0,0,0,0,0,0,28,23751389,Missing Gene
6,0,0,0,0,0,28,23787064,Exact
19,0,0,0,0,0,28,23797004,Exact
2,0,0,0,0,0,28,23801497,Missing Gene
4,0,0,0,0,0,28,23965898,Exact
1,0,0,0,0,0,28,23991058,Missing Gene
0,0,0,0,0,0,28,24130898,Missing Gene
7,0,0,0,0,0,28,24166094,Exact
0,0,0,0,0,0,28,24173829,Missing Gene
2,0,0,0,0,0,28,24276038,Exact
0,0,0,0,0,0,28,24282277,Missing Gene
11,0,0,0,0,0,28,24293393,Exact
0,0,0,0,0,0,28,24466371,Missing Gene
9,0,0,0,0,0,28,24476492,Exact
1,0,0,0,0,0,28,24714808,Missing Gene
7,0,0,0,0,0,28,24811913,Exact
13,0,0,0,0,0,28,24830726,Exact
19,0,0,9,0,0,28,24947326,Exact
0,0,0,0,0,0,28,24968265,Missing Gene
0,0,0,0,0,0,28,25012242,Missing Gene
12,0,0,0,0,0,28,25071110,Exact
0,0,0,0,0,0,28,25104850,Missing Gene
3,0,0,0,0,0,28,25170107,Exact
11,0,0,0,0,0,28,25188507,Exact
11,0,0,3,0,0,28,25228590,Exact
12,0,0,0,0,0,28,25251827,Exact
0,0,0,0,0,0,28,25273224,Missing Gene
29,0,0,0,0,0,28,25346125,Exact
7,0,0,0,0,0,28,25351246,Exact
12,0,0,0,0,0,28,25351247,Exact
