match_gene,has_variation,match_variation,match_total_variation,has_other_info,match_other_info,topicid,docid,label
14,0,0,0,0,0,13,21441901,Exact
4,0,0,0,0,0,13,21509758,Exact
14,0,0,0,0,0,13,21514447,Exact
0,0,0,0,0,0,13,21515969,Missing Gene
2,0,0,0,0,0,13,21598239,Missing Variant
0,0,0,0,0,0,13,21607139,Missing Gene
3,0,0,0,0,0,13,21613821,Exact
9,0,0,0,0,0,13,21947752,Exact
10,0,0,0,0,0,13,21952622,Exact
2,0,0,0,0,0,13,21969203,Exact
7,0,0,0,0,0,13,22034289,Missing Variant
5,0,0,0,0,0,13,22113258,Exact
15,0,0,0,0,0,13,22157755,Exact
6,0,0,0,0,0,13,22212556,Missing Variant
0,0,0,0,0,0,13,22213475,Different Variant
0,0,0,0,0,0,13,22248270,Missing Gene
0,0,0,0,0,0,13,22337081,Missing Gene
1,0,0,0,0,0,13,22392492,Missing Gene
1,0,0,0,0,0,13,22481932,Exact
4,0,0,0,0,0,13,22522501,Exact
3,0,0,0,0,0,13,22829013,Exact
6,0,0,0,0,0,13,22901131,Exact
2,0,0,0,0,0,13,23035815,Exact
5,0,0,0,0,0,13,23055798,Exact
1,0,0,0,0,0,13,23099806,Exact
7,0,0,0,0,0,13,23113073,Exact
6,0,0,0,0,0,13,23146383,Missing Variant
1,0,0,0,0,0,13,23171949,Missing Gene
1,0,0,0,0,0,13,23257362,Missing Variant
2,0,0,0,0,0,13,23265709,Exact
1,0,0,0,0,0,13,23289505,Missing Gene
0,0,0,0,0,0,13,23315987,Missing Gene
0,0,0,0,0,0,13,23319801,Missing Gene
0,0,0,0,0,0,13,23321031,Missing Gene
0,0,0,0,0,0,13,23391413,Missing Gene
9,0,0,0,0,0,13,23409121,Missing Variant
1,0,0,0,0,0,13,23417715,Exact
7,0,0,0,0,0,13,23479189,Exact
3,0,0,0,0,0,13,23569316,Missing Variant
0,0,0,0,0,0,13,23613672,Missing Gene
4,0,0,0,0,0,13,23711090,Exact
12,0,0,0,0,0,13,23754601,Exact
4,0,0,0,0,0,13,23772696,Missing Variant
0,0,0,0,0,0,13,23812726,Missing Gene
2,0,0,0,0,0,13,23964347,Missing Variant
1,0,0,0,0,0,13,24010542,Different Variant
0,0,0,0,0,0,13,24081797,Missing Gene
4,0,0,0,0,0,13,24136930,Missing Gene
1,0,0,0,0,0,13,24156927,Missing Variant
0,0,0,0,0,0,13,24310400,Missing Gene
5,0,0,0,0,0,13,24337145,Exact
4,0,0,0,0,0,13,24372583,Exact
0,0,0,0,0,0,13,24518526,Missing Variant
2,0,0,0,0,0,13,24522996,Exact
0,0,0,0,0,0,13,24563076,Missing Gene
0,0,0,0,0,0,13,24673799,Missing Gene
6,0,0,0,0,0,13,24728189,Exact
7,0,0,0,0,0,13,24728577,Exact
2,0,0,0,0,0,13,24789418,Missing Variant
0,0,0,0,0,0,13,24837095,Missing Gene
2,0,0,0,0,0,13,24880342,Exact
5,0,0,0,0,0,13,24890143,Exact
0,0,0,0,0,0,13,24969815,Missing Gene
0,0,0,0,0,0,13,24996439,Missing Variant
3,0,0,0,0,0,13,25086635,Missing Gene
6,0,0,0,0,0,13,25101567,Exact
7,0,0,0,0,0,13,25111659,Exact
5,0,0,0,0,0,13,25112434,Exact
11,0,0,0,0,0,13,25154392,Exact
0,0,0,0,0,0,13,25174625,Missing Gene
5,0,0,0,0,0,13,25195694,Exact
0,0,0,0,0,0,13,25239565,Missing Gene
2,0,0,0,0,0,13,25243787,Exact
6,0,0,0,0,0,13,25320599,Exact
1,0,0,0,0,0,13,25348513,Exact
1,0,0,0,0,0,13,25356972,Exact
9,0,0,0,0,0,13,25395318,Exact
0,0,0,0,0,0,13,25465969,Missing Variant
0,0,0,0,0,0,13,25480415,Missing Gene
2,0,0,0,0,0,13,25529982,Exact
6,0,0,0,0,0,13,25622745,Missing Variant
6,0,0,0,0,0,13,25632310,Exact
2,0,0,0,0,0,13,25736055,Missing Variant
8,0,0,0,0,0,13,25736863,Missing Variant
7,0,0,0,0,0,13,25743105,Missing Variant
2,0,0,0,0,0,13,25756400,Missing Variant
6,0,0,0,0,0,13,25777348,Missing Variant
3,0,0,0,0,0,13,25788227,Missing Variant
4,0,0,0,0,0,13,25798433,Exact
0,0,0,0,0,0,13,25833413,Missing Gene
1,0,0,0,0,0,13,25865228,Different Variant
0,0,0,0,0,0,13,25879652,Missing Gene
0,0,0,0,0,0,13,25940717,Missing Variant
8,0,0,0,0,0,13,26026974,Missing Variant
0,0,0,0,0,0,13,26090720,Missing Gene
5,0,0,0,0,0,13,26111274,Exact
0,0,0,0,0,0,13,26141945,Missing Gene
1,0,0,0,0,0,13,26180923,Exact
5,0,0,0,0,0,13,26187060,Missing Variant
0,0,0,0,0,0,13,26220797,Missing Gene
4,0,0,0,0,0,13,26239694,Missing Variant
1,0,0,0,0,0,13,26317927,Missing Gene
8,0,0,0,0,0,13,26378051,Exact
2,0,0,0,0,0,13,26385482,Missing Variant
4,0,0,0,0,0,13,26439132,Missing Variant
1,0,0,0,0,0,13,26483394,Exact
0,0,0,0,0,0,13,26500333,Exact
2,0,0,0,0,0,13,26541979,Exact
0,0,0,0,0,0,13,26608587,Missing Gene
0,0,0,0,0,0,13,26617696,Missing Gene
0,0,0,0,0,0,13,26629147,Missing Gene
1,0,0,0,0,0,13,26670666,Missing Gene
5,0,0,0,0,0,13,26724258,Exact
10,0,0,0,0,0,13,26740091,Different Variant
14,0,0,0,0,0,13,26745123,Exact
8,0,0,0,0,0,13,26843898,Exact
0,0,0,0,0,0,13,26884821,Missing Gene
3,0,0,0,0,0,13,26979245,Exact
5,0,0,0,0,0,13,27033093,Missing Variant
4,0,0,0,0,0,13,27068824,Missing Variant
5,0,0,1,0,0,13,27271530,Missing Variant
0,0,0,0,0,0,13,27364974,Missing Gene
2,0,0,0,0,0,13,27493913,Missing Variant
3,0,0,0,0,0,13,27495310,Missing Variant
10,0,0,0,0,0,13,27532258,Exact
7,0,0,0,0,0,13,27643881,Missing Variant
1,0,0,0,0,0,13,27832471,Missing Variant
2,0,0,0,0,0,13,7597059,Exact
3,0,0,0,0,0,13,8091231,Exact
5,0,0,0,0,0,13,8630282,Missing Variant
9,0,0,0,0,0,13,8673089,Exact
6,0,0,0,0,0,13,8673091,Exact
6,0,0,0,0,0,13,8700550,Exact
0,0,0,0,0,0,13,8801209,Missing Gene
9,0,0,0,0,0,13,8841191,Missing Variant
9,0,0,0,0,0,13,8968085,Exact
4,0,0,0,0,0,13,9133456,Exact
9,0,0,0,0,0,13,9150150,Exact
8,0,0,0,0,0,13,9150154,Missing Variant
1,0,0,0,0,0,13,9156281,Exact
2,0,0,0,0,0,13,9296070,Exact
5,0,0,0,0,0,13,9400936,Exact
2,0,0,0,0,0,13,9400938,Exact
8,0,0,0,0,0,13,9497100,Exact
8,0,0,0,0,0,13,9497246,Exact
6,0,0,0,0,0,13,9500439,Exact
7,0,0,0,0,0,13,9625424,Exact
9,0,0,0,0,0,13,9735416,Exact
8,0,0,0,0,0,13,9743298,Exact
8,0,0,0,0,0,13,9790802,Exact
8,0,0,0,0,0,13,9892109,Exact
0,1,0,0,0,0,14,10398901,Missing Variant
0,1,0,0,0,0,14,11169059,Missing Gene
0,1,0,0,0,0,14,11602888,Missing Gene
0,1,0,1,0,0,14,11680592,Missing Gene
0,1,0,1,0,0,14,11895493,Missing Gene
0,1,0,1,0,0,14,12063950,Missing Gene
0,1,0,0,0,0,14,12107841,Missing Gene
0,1,0,0,0,0,14,12143044,Missing Gene
0,1,0,0,0,0,14,12397714,Missing Gene
0,1,0,1,0,0,14,12895347,Missing Gene
0,1,0,1,0,0,14,14511252,Missing Gene
0,1,0,0,0,0,14,15467712,Missing Gene
0,1,0,0,0,0,14,15690474,Missing Gene
0,1,0,0,0,0,14,15761971,Missing Gene
0,1,0,0,0,0,14,15794670,Missing Gene
2,1,0,1,0,0,14,16271648,Missing Gene
0,1,0,0,0,0,14,16362062,Missing Gene
0,1,0,0,0,0,14,16613323,Missing Gene
0,1,0,1,0,0,14,16630402,Missing Gene
0,1,0,3,0,0,14,17079474,Missing Gene
1,1,0,0,0,0,14,17269733,Different Variant
0,1,0,0,0,0,14,17342308,Missing Gene
0,1,0,0,0,0,14,17374575,Missing Gene
0,1,0,1,0,0,14,17473024,Missing Gene
0,1,0,0,0,0,14,17550320,Missing Gene
0,1,0,0,0,0,14,17690040,Missing Gene
0,1,0,0,0,0,14,17708251,Missing Gene
0,1,0,0,0,0,14,17851723,Missing Gene
0,1,0,0,0,0,14,18329694,Missing Gene
0,1,0,0,0,0,14,18417042,Missing Gene
0,1,0,0,0,0,14,18632602,Missing Gene
0,1,0,1,0,0,14,19084911,Missing Gene
20,1,1,3,0,0,14,19117336,Different Variant
20,1,0,0,0,0,14,19246647,Missing Variant
0,1,0,0,0,0,14,19330734,Missing Gene
16,1,0,2,0,0,14,19359588,Missing Variant
16,1,0,0,0,0,14,19543740,Missing Variant
39,1,0,2,0,0,14,19554337,Missing Variant
4,1,0,2,0,0,14,19737147,Missing Variant
4,1,0,0,0,0,14,19755387,Missing Variant
28,1,0,0,0,0,14,19765000,Missing Variant
8,1,3,3,0,0,14,19798509,Exact
38,1,11,11,0,0,14,19818334,Exact
0,1,0,0,0,0,14,19908335,Missing Gene
26,1,1,1,0,0,14,20171178,Missing Variant
17,1,1,1,0,0,14,20431032,Missing Variant
0,1,0,0,0,0,14,20458282,Missing Gene
0,1,0,1,0,0,14,20503174,Missing Gene
9,1,0,0,0,0,14,20510884,Missing Variant
0,1,0,0,0,0,14,20607690,Missing Gene
9,1,0,1,0,0,14,20972461,Missing Variant
16,1,1,2,0,0,14,21314850,Exact
40,1,3,3,0,0,14,21352804,Exact
16,1,8,8,0,0,14,21516462,Exact
19,1,5,5,0,0,14,21643842,Exact
21,1,0,0,0,0,14,21647152,Exact
21,1,0,1,0,0,14,21647154,Missing Variant
24,1,0,0,0,0,14,21874255,Missing Variant
16,1,0,0,0,0,14,21885076,Missing Variant
15,1,0,1,0,0,14,21913188,Missing Variant
15,1,0,0,0,0,14,22034964,Missing Variant
15,1,0,0,0,0,14,22080945,Missing Variant
0,1,0,1,0,0,14,22143355,Missing Gene
12,1,5,5,0,0,14,22172803,Exact
16,1,0,2,0,0,14,22180306,Missing Variant
14,1,7,7,0,0,14,22197544,Exact
22,1,2,2,0,0,14,22396072,Exact
8,1,0,0,0,0,14,22752145,Missing Gene
8,1,0,2,0,0,14,22869205,Missing Variant
24,1,2,4,0,0,14,23039322,Missing Variant
33,1,7,7,0,0,14,23115158,Exact
7,1,2,2,0,0,14,23141938,Exact
30,1,0,0,0,0,14,23264629,Missing Variant
0,1,0,0,0,0,14,23295441,Missing Gene
3,1,0,1,0,0,14,23318457,Missing Variant
14,1,0,1,0,0,14,23373447,Missing Variant
33,1,1,2,0,0,14,23376717,Exact
2,1,0,1,0,0,14,23391413,Missing Gene
13,1,0,0,0,0,14,23494632,Missing Variant
7,1,1,5,0,0,14,23595628,Missing Variant
9,1,0,0,0,0,14,23793099,Missing Variant
34,1,1,4,0,0,14,23840696,Exact
0,1,0,0,0,0,14,23917144,Missing Gene
10,1,4,4,0,0,14,23934769,Exact
0,1,0,0,0,0,14,24186137,Missing Gene
0,1,0,1,0,0,14,24309328,Missing Gene
19,1,1,3,0,0,14,24460285,Exact
4,1,1,1,0,0,14,24511544,Exact
6,1,0,0,0,0,14,24532422,Missing Variant
0,1,0,0,0,0,14,24563076,Missing Variant
9,1,0,0,0,0,14,24569570,Missing Variant
0,1,0,0,0,0,14,24581682,Missing Gene
28,1,6,6,0,0,14,24590270,Exact
6,1,2,2,0,0,14,24752661,Exact
16,1,0,3,0,0,14,24760710,Missing Variant
0,1,0,0,0,0,14,24837095,Missing Gene
0,1,0,0,0,0,14,24860692,Missing Gene
4,1,0,0,0,0,14,24867389,Missing Gene
14,1,0,0,0,0,14,24880135,Missing Variant
2,1,0,0,0,0,14,24889489,Missing Variant
22,1,4,4,0,0,14,24986863,Exact
28,1,5,5,0,0,14,25005896,Missing Variant
11,1,0,3,0,0,14,25043045,Missing Variant
24,1,10,11,0,0,14,25043048,Exact
0,1,0,0,0,0,14,25159731,Missing Gene
0,1,0,1,0,0,14,25197362,Missing Gene
16,1,1,2,0,0,14,25243911,Missing Variant
2,1,0,1,0,0,14,25267595,Missing Gene
0,1,0,1,0,0,14,25324169,Missing Gene
10,1,0,1,0,0,14,25485496,Missing Variant
2,1,0,0,0,0,14,25526346,Missing Variant
0,1,0,0,0,0,14,25536104,Missing Variant
30,1,0,0,0,0,14,25567592,Missing Variant
10,1,1,2,0,0,14,25599133,Missing Variant
2,1,0,0,0,0,14,25608663,Missing Variant
15,1,2,2,0,0,14,25652153,Exact
4,1,0,0,0,0,14,25693006,Missing Gene
14,1,3,3,0,0,14,25907263,Exact
4,1,0,0,0,0,14,25934342,Missing Variant
0,1,0,0,0,0,14,25966434,Missing Gene
24,1,5,5,0,0,14,25980580,Different Variant
35,1,6,7,0,0,14,26006098,Different Variant
17,1,0,2,0,0,14,26007236,Missing Variant
12,1,0,3,0,0,14,26111463,Missing Variant
8,1,0,1,0,0,14,26115961,Different Variant
6,1,0,1,0,0,14,26138051,Missing Variant
16,1,0,0,0,0,14,26147657,Missing Variant
2,1,0,1,0,0,14,26189129,Missing Variant
26,1,0,1,0,0,14,26245674,Different Variant
15,1,0,0,0,0,14,26320466,Missing Variant
6,1,2,4,0,0,14,26328938,Exact
0,1,0,0,0,0,14,26341967,Missing Gene
28,1,5,5,0,0,14,26363012,Exact
31,1,7,7,0,0,14,26381180,Exact
3,1,0,0,0,0,14,26405193,Missing Variant
0,1,0,0,0,0,14,26500333,Missing Variant
28,1,2,4,0,0,14,26524018,Exact
15,1,0,0,0,0,14,26646705,Missing Variant
0,1,0,0,0,0,14,26717940,Missing Variant
6,1,0,3,0,0,14,26877611,Exact
17,1,7,7,0,0,14,26918938,Exact
15,1,1,2,0,0,14,26951332,Exact
6,1,2,2,0,0,14,27097804,Exact
3,1,0,1,0,0,14,27102149,Missing Variant
0,1,0,1,0,0,14,27143047,Missing Gene
6,1,0,1,0,0,14,27230974,Missing Variant
11,1,0,2,0,0,14,27231123,Missing Variant
2,1,0,0,0,0,14,27460275,Missing Variant
20,1,2,2,0,0,14,27466707,Missing Variant
16,1,1,1,0,0,14,27478330,Missing Variant
0,1,0,1,0,0,14,27615379,Missing Gene
16,1,0,1,0,0,14,27621679,Missing Variant
5,1,0,0,0,0,14,27622582,Missing Variant
18,1,8,8,0,0,14,27655638,Exact
1,1,0,0,0,0,14,27658789,Missing Variant
12,1,6,7,0,0,14,27713914,Exact
0,1,0,2,0,0,14,27795812,Missing Gene
2,1,0,0,0,0,14,27819678,Missing Variant
20,0,0,0,0,0,15,10362809,Exact
16,0,0,0,0,0,15,10398133,Exact
6,0,0,0,0,0,15,10896921,Exact
9,0,0,0,0,0,15,11039077,Exact
16,0,0,0,0,0,15,11212897,Exact
19,0,0,0,0,0,15,11389158,Exact
5,0,0,0,0,0,15,11715436,Exact
16,0,0,0,0,0,15,11733352,Exact
7,0,0,0,0,0,15,12051537,Exact
8,0,0,0,0,0,15,12060709,Exact
10,0,0,0,0,0,15,12097271,Exact
7,0,0,0,0,0,15,12372054,Exact
14,0,0,0,0,0,15,12533684,Exact
22,0,0,0,0,0,15,12552571,Exact
0,0,0,0,0,0,15,12631597,Exact
12,0,0,0,0,0,15,14970844,Exact
0,0,0,0,0,0,15,15161684,Missing Gene
8,0,0,0,0,0,15,15188174,Exact
12,0,0,0,0,0,15,15228227,Exact
0,0,0,0,0,0,15,15271853,Missing Gene
15,0,0,0,0,0,15,15287029,Missing Gene
9,0,0,0,0,0,15,15331174,Exact
14,0,0,0,0,0,15,15343512,Exact
0,0,0,0,0,0,15,15598762,Missing Gene
10,0,0,0,0,0,15,15622488,Exact
8,0,0,0,0,0,15,15639728,Exact
0,0,0,0,0,0,15,15642192,Missing Gene
14,0,0,0,0,0,15,15714005,Exact
11,0,0,0,0,0,15,15731909,Exact
0,0,0,0,0,0,15,15785933,Missing Gene
0,0,0,0,0,0,15,15802297,Exact
3,0,0,0,0,0,15,16582077,Exact
4,0,0,0,0,0,15,16648371,Exact
0,0,0,0,0,0,15,16707622,Exact
0,0,0,0,0,0,15,16737620,Missing Gene
7,0,0,0,0,0,15,17010210,Exact
14,0,0,0,0,0,15,17026623,Exact
6,0,0,0,0,0,15,17212587,Exact
10,0,0,0,0,0,15,17319781,Exact
20,0,0,0,0,0,15,17404884,Exact
0,0,0,0,0,0,15,17465238,Missing Gene
0,0,0,0,0,0,15,17599395,Missing Gene
0,0,0,0,0,0,15,17786310,Missing Gene
20,0,0,0,0,0,15,17924967,Exact
8,0,0,0,0,0,15,17950019,Exact
0,0,0,0,0,0,15,18056445,Missing Gene
0,0,0,0,0,0,15,18191186,Missing Gene
0,0,0,0,0,0,15,18543610,Missing Gene
6,0,0,0,0,0,15,18681789,Exact
6,0,0,0,0,0,15,19145097,Exact
0,0,0,0,0,0,15,19232520,Missing Gene
0,0,0,0,0,0,15,19255323,Missing Gene
7,0,0,0,0,0,15,19340305,Exact
5,0,0,0,0,0,15,19407487,Missing Gene
4,0,0,0,0,0,15,19615099,Exact
3,0,0,0,0,0,15,19629071,Exact
3,0,0,0,0,0,15,19661141,Missing Gene
6,0,0,0,0,0,15,19724060,Exact
5,0,0,0,0,0,15,19727776,Exact
0,0,0,0,0,0,15,19823052,Missing Gene
11,0,0,0,0,0,15,20057966,Exact
0,0,0,0,0,0,15,20107422,Missing Gene
0,0,0,0,0,0,15,20142330,Exact
8,0,0,0,0,0,15,20357370,Exact
0,0,0,0,0,0,15,20558465,Exact
5,0,0,0,0,0,15,20712528,Exact
7,0,0,0,0,0,15,20722467,Exact
0,0,0,0,0,0,15,21129306,Missing Gene
0,0,0,0,0,0,15,21370601,Missing Gene
6,0,0,0,0,0,15,21380642,Exact
8,0,0,0,0,0,15,21516316,Exact
0,0,0,0,0,0,15,21517239,Missing Gene
0,0,0,0,0,0,15,21674126,Missing Gene
0,0,0,0,0,0,15,21719187,Missing Gene
2,0,0,0,0,0,15,22168747,Exact
0,0,0,0,0,0,15,22199339,Exact
0,0,0,0,0,0,15,22335172,Missing Gene
0,0,0,0,0,0,15,22429583,Missing Gene
3,0,0,0,0,0,15,22543132,Exact
0,0,0,0,0,0,15,22635025,Missing Gene
8,0,0,0,0,0,15,22698401,Exact
0,0,0,0,0,0,15,22797812,Missing Gene
1,0,0,0,0,0,15,22846738,Exact
2,0,0,0,0,0,15,22987620,Exact
0,0,0,0,0,0,15,23209746,Missing Gene
8,0,0,0,0,0,15,23305393,Exact
4,0,0,0,0,0,15,23399955,Exact
2,0,0,0,0,0,15,23415580,Exact
7,0,0,0,0,0,15,23515270,Exact
1,0,0,0,0,0,15,23586058,Exact
4,0,0,0,0,0,15,23645358,Exact
9,0,0,0,0,0,15,23679304,Exact
11,0,0,0,0,0,15,23718779,Exact
4,0,0,0,0,0,15,23892522,Exact
0,0,0,0,0,0,15,23928533,Missing Gene
3,0,0,0,0,0,15,24037887,Exact
1,0,0,0,0,0,15,24179492,Exact
0,0,0,0,0,0,15,24349361,Missing Gene
8,0,0,0,0,0,15,24387336,Exact
9,0,0,0,0,0,15,24490603,Exact
6,0,0,0,0,0,15,24604241,Exact
8,0,0,0,0,0,15,24615515,Exact
2,0,0,0,0,0,15,24770722,Exact
0,0,0,0,0,0,15,24932254,Missing Gene
0,0,0,0,0,0,15,25054026,Missing Gene
0,0,0,0,0,0,15,25070070,Missing Gene
0,0,0,0,0,0,15,25154511,Missing Gene
8,0,0,0,0,0,15,25175672,Exact
10,0,0,0,0,0,15,25190708,Exact
0,0,0,0,0,0,15,25427922,Missing Gene
0,0,0,0,0,0,15,2547647,Missing Gene
0,0,0,0,0,0,15,25550858,Missing Gene
0,0,0,0,0,0,15,25592088,Missing Gene
3,0,0,0,0,0,15,25633809,Exact
0,0,0,0,0,0,15,25662617,Missing Gene
10,0,0,0,0,0,15,25679014,Exact
6,0,0,0,0,0,15,25695224,Exact
1,0,0,0,0,0,15,25724520,Missing Gene
11,0,0,0,0,0,15,25841653,Exact
0,0,0,0,0,0,15,26311741,Missing Gene
6,0,0,0,0,0,15,26345094,Exact
12,0,0,0,0,0,15,26391455,Exact
0,0,0,0,0,0,15,26411419,Missing Gene
13,0,0,0,0,0,15,26616116,Exact
20,0,0,0,0,0,15,26625312,Exact
0,0,0,0,0,0,15,26717940,Exact
9,0,0,0,0,0,15,26976973,Exact
10,0,0,0,0,0,15,27035914,Exact
0,0,0,0,0,0,15,27070770,Exact
0,0,0,0,0,0,15,27199523,Missing Gene
0,0,0,0,0,0,15,27216197,Missing Gene
13,0,0,0,0,0,15,27431571,Exact
0,0,0,0,0,0,15,27431572,Missing Gene
3,0,0,0,0,0,15,27821076,Exact
0,0,0,0,0,0,15,7909855,Missing Gene
6,0,0,0,0,0,15,9934767,Exact
0,0,0,0,0,0,16,10027389,Missing Gene
16,0,0,1,0,0,16,10070944,Exact
0,0,0,0,0,0,16,10090408,Missing Gene
16,0,0,0,0,0,16,10365910,Exact
0,0,0,0,0,0,16,10396317,Missing Gene
0,0,0,0,0,0,16,10436788,Missing Gene
0,0,0,0,0,0,16,10436789,Missing Gene
0,0,0,0,0,0,16,10436791,Missing Gene
18,0,0,0,0,0,16,10445844,Missing Gene
0,0,0,0,0,0,16,10473862,Missing Gene
4,0,0,1,0,0,16,10632358,Missing Gene
4,0,0,0,0,0,16,10651261,Missing Gene
16,0,0,2,0,0,16,10688850,Exact
16,0,0,2,0,0,16,10719365,Exact
39,0,0,2,0,0,16,10732752,Missing Gene
1,0,0,0,0,0,16,10762656,Missing Gene
18,0,0,0,0,0,16,10797439,Different Variant
24,0,0,1,0,0,16,10861313,Exact
19,0,0,1,0,0,16,10862049,Exact
0,0,0,1,0,0,16,10872424,Missing Gene
15,0,0,1,0,0,16,10914724,Missing Gene
19,0,0,3,0,0,16,10922411,Exact
2,0,0,2,0,0,16,10956390,Exact
0,0,0,1,0,0,16,10985759,Missing Gene
6,0,0,0,0,0,16,10996726,Missing Gene
0,0,0,0,0,0,16,11015084,Missing Gene
9,0,0,2,0,0,16,11025365,Missing Gene
14,0,0,0,0,0,16,11058870,Exact
2,0,0,0,0,0,16,11058911,Exact
30,0,0,0,0,0,16,11064355,Different Variant
11,0,0,1,0,0,16,11075991,Different Variant
13,0,0,1,0,0,16,11095446,Exact
9,0,0,0,0,0,16,11113205,Exact
0,0,0,0,0,0,16,11150902,Missing Gene
16,0,0,0,0,0,16,11156381,Exact
2,0,0,1,0,0,16,11276379,Exact
9,0,0,0,0,0,16,11283541,Exact
2,0,0,1,0,0,16,11291558,Exact
0,0,0,0,0,0,16,11321505,Missing Gene
12,0,0,1,0,0,16,11325039,Exact
19,0,0,1,0,0,16,11369633,Exact
0,0,0,0,0,0,16,11385254,Missing Gene
6,0,0,0,0,0,16,11433531,Exact
0,0,0,0,0,0,16,11476989,Missing Gene
39,0,0,0,0,0,16,11485924,Exact
0,0,0,0,0,0,16,11490848,Missing Gene
22,0,0,0,0,0,16,11518711,Exact
0,0,0,0,0,0,16,11520255,Missing Gene
0,0,0,0,0,0,16,11522748,Missing Gene
10,0,0,0,0,0,16,11544530,Exact
0,0,0,0,0,0,16,11561603,Missing Gene
2,0,0,1,0,0,16,11687897,Exact
28,0,0,0,0,0,16,11704835,Exact
0,0,0,1,0,0,16,11704875,Missing Gene
18,0,0,0,0,0,16,11706079,Exact
10,0,0,0,0,0,16,11720478,Exact
15,0,0,0,0,0,16,11749694,Exact
0,0,0,2,0,0,16,11756558,Exact
0,0,0,1,0,0,16,11792751,Exact
13,0,0,2,0,0,16,11807902,Exact
12,0,0,0,0,0,16,11815963,Exact
0,0,0,0,0,0,16,11915729,Missing Gene
0,0,0,0,0,0,16,11927279,Missing Gene
34,0,0,0,0,0,16,11960918,Exact
8,0,0,3,0,0,16,12010891,Exact
12,0,0,0,0,0,16,12065407,Exact
0,0,0,0,0,0,16,12069503,Missing Gene
18,0,0,0,0,0,16,12082630,Exact
13,0,0,1,0,0,16,12115568,Exact
12,0,0,4,0,0,16,12117769,Exact
24,0,0,1,0,0,16,12117890,Exact
2,0,0,3,0,0,16,12119461,Exact
0,0,0,1,0,0,16,12120215,Missing Gene
2,0,0,0,0,0,16,12120226,Exact
0,0,0,1,0,0,16,12120228,Missing Gene
2,0,0,0,0,0,16,12120238,Exact
31,0,0,0,0,0,16,12149144,Exact
25,0,0,1,0,0,16,12168936,Exact
8,0,0,1,0,0,16,12170096,Exact
24,0,0,2,0,0,16,12234999,Exact
4,0,0,0,0,0,16,12357355,Exact
5,0,0,0,0,0,16,12454109,Exact
10,0,0,2,0,0,16,12454511,Exact
10,0,0,0,0,0,16,12459645,Exact
0,0,0,0,0,0,16,12479060,Missing Gene
1,0,0,1,0,0,16,12537585,Exact
11,0,0,2,0,0,16,12610506,Exact
0,0,0,0,0,0,16,12641820,Missing Gene
9,0,0,0,0,0,16,12642863,Missing Gene
0,0,0,0,0,0,16,12678339,Missing Gene
15,0,0,0,0,0,16,12711305,Exact
12,0,0,0,0,0,16,12745272,Exact
5,0,0,4,0,0,16,12749268,Missing Gene
16,0,0,0,0,0,16,12792748,Exact
22,0,0,0,0,0,16,12890389,Exact
0,0,0,0,0,0,16,12892583,Missing Gene
6,0,0,0,0,0,16,12895341,Exact
0,0,0,0,0,0,16,12898359,Exact
0,0,0,0,0,0,16,12903406,Exact
0,0,0,1,0,0,16,12903437,Exact
8,0,0,2,0,0,16,12910525,Exact
2,0,0,0,0,0,16,12924436,Missing Gene
10,0,0,1,0,0,16,12935400,Missing Gene
4,0,0,0,0,0,16,14506146,Exact
0,0,0,0,0,0,16,14527303,Missing Gene
18,0,0,0,0,0,16,14581362,Missing Gene
4,0,0,0,0,0,16,14584070,Exact
9,0,0,0,0,0,16,14679123,Exact
3,0,0,3,0,0,16,14681207,Exact
13,0,0,0,0,0,16,14991744,Exact
0,0,0,1,0,0,16,14999779,Exact
0,0,0,0,0,0,16,15006921,Missing Gene
8,0,0,0,0,0,16,15132849,Missing Gene
0,0,0,0,0,0,16,15138133,Missing Gene
0,0,0,1,0,0,16,15140752,Missing Gene
10,0,0,1,0,0,16,15146471,Exact
2,0,0,0,0,0,16,15148814,Exact
26,0,0,0,0,0,16,15168247,Missing Gene
12,0,0,0,0,0,16,15173226,Exact
25,0,0,0,0,0,16,15185075,Exact
18,0,0,0,0,0,16,15205322,Exact
8,0,0,1,0,0,16,15260847,Exact
0,0,0,1,0,0,16,15280211,Missing Gene
26,0,0,0,0,0,16,15312681,Exact
0,0,0,0,0,0,16,15316751,Missing Gene
0,0,0,0,0,0,16,15367885,Missing Gene
0,0,0,0,0,0,16,15455346,Missing Gene
20,0,0,0,0,0,16,15662124,Exact
0,0,0,0,0,0,16,15662125,Missing Gene
11,0,0,0,0,0,16,15753637,Exact
12,0,0,1,0,0,16,15781639,Exact
0,0,0,0,0,0,16,15818382,Missing Gene
0,0,0,0,0,0,16,15821902,Missing Gene
6,0,0,0,0,0,16,15832197,Exact
10,0,0,2,0,0,16,15879498,Exact
8,0,0,2,0,0,16,15883616,Exact
0,0,0,0,0,0,16,15914054,Missing Gene
0,0,0,0,0,0,16,15918556,Missing Gene
2,0,0,0,0,0,16,15985168,Exact
0,0,0,0,0,0,16,16015551,Missing Gene
0,0,0,0,0,0,16,16083707,Missing Gene
0,0,0,0,0,0,16,16142331,Missing Gene
0,0,0,0,0,0,16,16146690,Missing Gene
2,0,0,0,0,0,16,16162302,Exact
4,0,0,0,0,0,16,16166437,Exact
7,0,0,1,0,0,16,16177957,Exact
9,0,0,1,0,0,16,16258260,Exact
